;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
1.35947584932363;1.4277488612909802e+38;4.6722029994100656e+38;1.0067954028745407e+39;2.6726824211702615e+39;6.588393271563426e+39;1.3287436852627684e+40;2.51876235536333e+40;3.840231908769519e+40;6.133207086211217e+40;8.531210138705415e+40;1.3520175071322602e+41;3.2890758903301666e+41;6.016427696670892e+41;1.346496440139845e+42;2.8165031393645636e+42;4.418522814658699e+42;6.542860305985814e+42;9.129243243724841e+42;1.2492740164954635e+43;1.671737955822233e+43;2.1638448897076902e+43;2.73737561223402e+43
1.3565010662835344;1.249254882277806e+38;4.038104788125852e+38;8.80486175815963e+38;2.3192470601185847e+39;5.748529199020277e+39;1.1554112690838905e+40;2.1943761072466168e+40;3.321118421012271e+40;5.276309452459334e+40;7.337745175005055e+40;1.1634946787936159e+41;2.80396068145048e+41;5.153440422067315e+41;1.1386461605166622e+42;2.395102404724021e+42;3.6978009407517e+42;5.466407536498543e+42;7.613901546789705e+42;1.0292861591995627e+43;1.3739530228506088e+43;1.7931476131805739e+43;2.318337541634428e+43
1.3535392735623915;1.0709814334867132e+38;3.515237841768381e+38;7.703155973052071e+38;1.9962664697929603e+39;4.9254864030892986e+39;9.925329985018422e+39;1.8954540186231116e+40;2.864958229421698e+40;4.53552253565154e+40;6.309592541494077e+40;1.0018473011834849e+41;2.3994487333121848e+41;4.368005809936464e+41;9.452861684459865e+41;2.002224061837234e+42;3.1079993458092834e+42;4.522325897351501e+42;6.282432439714963e+42;8.519043802348123e+42;1.1298129963730162e+43;1.474549462391103e+43;1.9347643628609757e+43
1.3505903862561552;9.24433758663341e+37;2.943085660980958e+38;6.560351687904993e+38;1.739843376933882e+39;4.2382496665086127e+39;8.596377565261733e+39;1.6225097639605697e+40;2.4621024079882554e+40;3.872756687051774e+40;5.357931013557872e+40;8.44102160722753e+40;2.0306425848839682e+41;3.640030692068458e+41;8.084776704037337e+41;1.708956119008565e+42;2.6366663292953892e+42;3.771169324591356e+42;5.239707045878679e+42;7.071832538346125e+42;9.378993447353154e+42;1.2329884660401e+43;1.6098422208995376e+43
1.3476543201990767;7.789828967991687e+37;2.6187268584662394e+38;5.6203742646947755e+38;1.4687816893532625e+39;3.698960479559584e+39;7.353635506284157e+39;1.3834968696535657e+40;2.082417130420727e+40;3.2801560199581024e+40;4.55611387184247e+40;7.198593363068892e+40;1.7175564285566555e+41;3.122127400160768e+41;6.8350753753690775e+41;1.468730850302933e+42;2.2426953937060283e+42;3.215658406285512e+42;4.401802755269594e+42;5.894422172074814e+42;7.713725792585375e+42;1.0195860587049229e+43;1.3359322383059716e+43
1.3447309919556947;6.44207115135817e+37;2.2016357247126046e+38;4.867502701916742e+38;1.2599762238392488e+39;3.182068338328433e+39;6.229244184183267e+39;1.183544662452356e+40;1.7668999662314859e+40;2.7624389793390133e+40;3.85118469999306e+40;6.054355743977766e+40;1.4930185933446307e+41;2.6913548080533484e+41;5.850527786954867e+41;1.2534467790140721e+42;1.9357086635325575e+42;2.7458268983522627e+42;3.7121392139730127e+42;4.9634359684875185e+42;6.449476729229072e+42;8.432431602294497e+42;1.1045909658818226e+43
1.3418203188129334;5.601664979582674e+37;1.7955571702517944e+38;3.997351205732307e+38;1.047343028892656e+39;2.6450611177200766e+39;5.246454862043617e+39;9.801847549304869e+39;1.4906795764473727e+40;2.3565938802965367e+40;3.2391105559478387e+40;5.077107188481597e+40;1.2730511096243177e+41;2.3007588277233988e+41;5.090133211756981e+41;1.0798127781587722e+42;1.6408226372495e+42;2.3356516542006142e+42;3.146608831513637e+42;4.159491997608735e+42;5.461752000529163e+42;6.999257691410814e+42;9.137614208495587e+42
1.3389222187723009;4.587742745224515e+37;1.4930836232602897e+38;3.3175903380794175e+38;8.89990010456655e+38;2.2219690419945724e+39;4.4018172455709603e+39;8.304927081632448e+39;1.255186778967344e+40;1.9564996945837144e+40;2.654190981972491e+40;4.204741480839896e+40;1.0916980093908131e+41;1.911146532851602e+41;4.2769705470304265e+41;9.26933169379327e+41;1.4080217184703408e+42;2.0193258819507606e+42;2.672795364594582e+42;3.560511656422309e+42;4.5450064789217846e+42;5.901195220675713e+42;7.690063531836634e+42
1.3360366105421881;3.655401201088456e+37;1.266412644264688e+38;2.8773941972894418e+38;7.511787295013095e+38;1.858293695651628e+39;3.636136562892176e+39;6.918922920734211e+39;1.0437413323843744e+40;1.6190314256973663e+40;2.1997459024097925e+40;3.507191987631082e+40;9.314648365047756e+40;1.628894615702334e+41;3.66763407590047e+41;7.978649609415915e+41;1.221933255810741e+42;1.7574224548928257e+42;2.3094986080877497e+42;3.0220656748644296e+42;3.835079850693725e+42;4.970520297327652e+42;6.519014899241861e+42
1.3331634135302692;3.1472044818649035e+37;1.0391106929797069e+38;2.3299090467576107e+38;6.4565641086655716e+38;1.5209299563683274e+39;3.071282354663955e+39;5.71221650859119e+39;8.717556434785973e+39;1.3700267993144303e+40;1.8803224922683152e+40;2.911500877438781e+40;8.062436295075761e+40;1.3920986541035904e+41;3.1950134352255493e+41;6.679833449026372e+41;1.034261073902962e+42;1.497223641847678e+42;1.9764459338968716e+42;2.6101609017181903e+42;3.3007301205320457e+42;4.234422368831463e+42;5.396765959573498e+42
1.3303025478359984;2.5689114873817773e+37;8.441642300468815e+37;1.9316954663694995e+38;5.1035784322720054e+38;1.2386996961351642e+39;2.5308002029235025e+39;4.761216340469647e+39;7.279829980877395e+39;1.1325128037187067e+40;1.5538582170565787e+40;2.428323492920229e+40;6.714712531807248e+40;1.177302043564674e+41;2.683721317685563e+41;5.858813402739106e+41;8.941423646417804e+41;1.276348552181731e+42;1.7006596518608464e+42;2.2287459481078683e+42;2.819607097501445e+42;3.5574738908795743e+42;4.55140775914877e+42
1.327453934243202;2.105011910576872e+37;7.14722214456784e+37;1.5244499147903696e+38;4.028142691924759e+38;1.0421519712608875e+39;2.0563117154562303e+39;3.94849007742646e+39;5.997128691750629e+39;9.441580367256739e+39;1.2954824672451145e+40;1.9977149946597459e+40;5.892950656934328e+40;1.0161585398570958e+41;2.287351291194393e+41;4.903150983172517e+41;7.597662754453555e+41;1.1036397857630975e+42;1.486557430164489e+42;1.9075164600350852e+42;2.4233647383925954e+42;3.0431274196225117e+42;3.895005557685182e+42
1.3246174942127678;1.6343726499732168e+37;6.139507235531678e+37;1.3513452898223966e+38;3.534220439008255e+38;8.424992119591413e+38;1.6923071965610623e+39;3.2828485122491325e+39;4.909715746311151e+39;7.815309826650656e+39;1.069132256099534e+40;1.647365568647334e+40;5.032302809597983e+40;8.663644586334419e+40;1.9884407906097435e+41;4.249236142008526e+41;6.647779012887144e+41;9.601436731870887e+41;1.3023172066344866e+42;1.6368186759500866e+42;2.133573758970961e+42;2.6358350750194903e+42;3.352455565420755e+42
1.321793149875427;1.4753044411993806e+37;4.403866710755217e+37;1.09356780007241e+38;2.8277409058431766e+38;7.162964998660809e+38;1.410342352939394e+39;2.692916044634401e+39;4.167412201188078e+39;6.392729853722334e+39;8.715255809519011e+39;1.3814524883370726e+40;4.15994213210617e+40;7.297166501586696e+40;1.6650143676827791e+41;3.860623858881318e+41;5.739440239614351e+41;8.291981471143566e+41;1.0941534022575268e+42;1.4734708119050516e+42;1.7956261021695147e+42;2.3078893374253877e+42;2.9408198763582196e+42
1.3189808240246281;1.20414872288382e+37;3.8253216052394125e+37;8.769158630776954e+37;2.2367402218850053e+38;6.12889883519423e+38;1.1309209191571679e+39;2.2281338057670177e+39;3.3275061479958606e+39;5.324750813738347e+39;7.182091187132479e+39;1.137755552850368e+40;3.5926670518138296e+40;6.520774975678703e+40;1.4342406528221186e+41;3.326073463692249e+41;4.9648905058481185e+41;7.262133870943427e+41;9.561125945030458e+41;1.2612777151870039e+42;1.5643743969920842e+42;2.000711888727414e+42;2.520796127371238e+42
1.3161804401095016;9.750305314525241e+36;3.0928018946341517e+37;6.984566120656088e+37;1.9483563839391474e+38;4.7395853386025974e+38;9.509084259701318e+38;1.8175278512371918e+39;2.746814617581801e+39;4.3593543913960466e+39;6.027960706148582e+39;9.178280815637139e+39;3.0857476978692993e+40;5.884490200119608e+40;1.258513605741656e+41;2.768049713567427e+41;4.460191399058182e+41;6.493421282135128e+41;8.35796837847199e+41;1.0833778847465338e+42;1.3765300417059098e+42;1.7443783759040988e+42;2.1615097984930026e+42
1.3133919222279136;7.811195994297615e+36;2.3547941353080404e+37;6.151110929526395e+37;1.5789386371408063e+38;3.9081899693638155e+38;7.606578903967147e+38;1.4804722368735235e+39;2.251114862640499e+39;3.662614245388716e+39;5.082559481867145e+39;7.436257246420294e+39;2.705982699153563e+40;4.790730330590829e+40;1.1189900106471463e+41;2.41332104986575e+41;3.7875355528106776e+41;5.687183554042023e+41;7.255095447016068e+41;9.557312750560423e+41;1.201169513779592e+42;1.5404909583068054e+42;1.8976686710786328e+42
1.3106151951196094;5.74920186271683e+36;1.8927269783862567e+37;4.979928319320042e+37;1.2604807584462814e+38;3.2437435310220788e+38;6.138897663338249e+38;1.2344659471285629e+39;1.904885957954133e+39;3.039210448837801e+39;4.19460361577354e+39;6.271742003671162e+39;2.4062324645958057e+40;4.125141361695329e+40;9.668048667283295e+40;2.1820473654827048e+41;3.203524289319441e+41;4.755784959912747e+41;6.347361916811764e+41;8.19116480796007e+41;1.0333471119715896e+42;1.3255851944347107e+42;1.6934784145178025e+42
1.3078501841594414;5.132948894358865e+36;1.60558595149971e+37;3.7048011414641606e+37;1.0636866126675437e+38;2.858210504185405e+38;5.040908611875226e+38;1.0092870458815763e+39;1.5583767071943806e+39;2.499942193450903e+39;3.410176362716345e+39;5.2164350244827245e+39;1.9794117827273334e+40;3.53078505309425e+40;8.347658536076491e+40;1.928676196214829e+41;2.9498115307130495e+41;4.120861538869502e+41;5.498453255788044e+41;7.299562227598798e+41;9.043254189362915e+41;1.1867844824614455e+42;1.467770471605932e+42
1.3050968153506848;4.480612617063369e+36;1.6879772413130237e+37;2.86647579527208e+37;1.0259628748401186e+38;1.987775616555974e+38;4.142575748799835e+38;8.42109103084529e+38;1.3329492444183069e+39;2.0553192138599177e+39;2.914071880232031e+39;4.338833930764631e+39;1.565223440495617e+40;3.130277047322185e+40;6.967427359279742e+40;1.6439775478609825e+41;2.6297606073122685e+41;3.552322514350965e+41;4.99127681689764e+41;6.350296979997358e+41;8.07800959282537e+41;1.0263838289249582e+42;1.2727379243526898e+42
1.3023550153184353;3.535822458195647e+36;1.3893015221340808e+37;2.531072978072273e+37;8.012262819477181e+37;1.6200276000911949e+38;3.3444593626360453e+38;6.544028065445315e+38;1.0794785893113112e+39;1.7081493835216188e+39;2.429008914478195e+39;3.476653858110691e+39;1.538592188545602e+40;2.670455343047823e+40;5.764245792559689e+40;1.3856102859744332e+41;2.272945490938404e+41;3.134172059288474e+41;4.410972594066464e+41;5.5564170699466954e+41;6.903655455235251e+41;8.815526607707857e+41;1.1403530593411567e+42
1.2996247113030928;3.276253590647462e+36;8.963058335855982e+36;2.148028561993818e+37;7.393281202513441e+37;1.380497116299076e+38;2.5710764547046258e+38;5.195308820061259e+38;9.013808632625402e+38;1.496659020508961e+39;1.978380571222239e+39;2.775141169084519e+39;1.0478830726798487e+40;2.0505323949218808e+40;5.298108403744174e+40;1.2303901755087823e+41;2.0103403568581713e+41;2.742878414667839e+41;3.757022013744274e+41;4.9671435707785044e+41;6.3612809899755525e+41;7.899305870603858e+41;9.683132828407692e+41
1.2969058311539232;2.3943477800424988e+36;8.012328982362306e+36;1.9096663531680146e+37;5.913210673459303e+37;1.3961983424484557e+38;2.039512978017217e+38;4.210410504895013e+38;7.333030435432724e+38;1.2321404175473003e+39;1.7029067946999834e+39;2.5805511507632565e+39;8.127410360229055e+39;1.621145856319534e+40;4.17046331743775e+40;9.775374861992014e+40;1.651184439428277e+41;2.49956381665643e+41;3.12971169153424e+41;4.133071413062183e+41;5.533108756900166e+41;6.8713830762935094e+41;8.53785458185926e+41
1.2941983033227042;1.3441141672973168e+36;6.231017354295888e+36;1.1509430220813085e+37;3.609403869166439e+37;1.2424830837480103e+38;1.8660195794322435e+38;3.7688186907483644e+38;5.472272993616387e+38;9.958395144425338e+38;1.4452709351728307e+39;2.085250303254273e+39;8.59587027655193e+39;1.4519103079965076e+40;3.502090725788301e+40;8.457692764838589e+40;1.413586451144814e+41;2.30374293033842e+41;2.8095751259005174e+41;3.663834265366381e+41;4.293852952503536e+41;5.924080707862028e+41;7.73239915959278e+41
1.2915020568574485;6.165511846913147e+35;3.6247697984160967e+36;1.1903397859241277e+37;3.214814854405425e+37;1.0387626325790538e+38;1.4840948622505082e+38;3.18847840841797e+38;5.450300151244273e+38;7.87896914697775e+38;1.2168821587994322e+39;1.4801080276582837e+39;6.72791194775985e+39;1.2716468303050025e+40;3.2698539030891085e+40;7.29236450597727e+40;1.1308823235002055e+41;1.7930513150639615e+41;2.446608211665215e+41;3.373153423003742e+41;3.984116016549916e+41;5.406193047841032e+41;6.696986991691581e+41
1.2888170213962065;1.1640548145424477e+36;5.871027581310499e+36;9.375340927577407e+36;3.6930170364636597e+37;6.479592834907203e+37;1.3821667638246877e+38;2.5818671766098032e+38;4.0443593851441024e+38;6.433277066864892e+38;9.577507124291445e+38;1.2025239699293066e+39;6.410218395284418e+39;9.474282922951449e+39;3.5627062012421317e+40;5.914083613339721e+40;9.743596557808368e+40;1.5952224730664824e+41;2.0210149953105675e+41;2.972599299886701e+41;3.919744145680584e+41;4.704195139213139e+41;5.648333679450132e+41
1.2861431271609447;3.1297526698851634e+35;1.1071604126183501e+36;3.918375473110944e+36;2.396438731893208e+37;6.627160339211224e+37;1.0816170420504687e+38;1.957521584518699e+38;3.3603009570861392e+38;5.613876252019164e+38;7.386069028093508e+38;9.927448716254365e+38;5.3530657266591223e+39;8.469965957365747e+39;2.6256494951156277e+40;5.550373419384132e+40;8.001901860051203e+40;1.4601430202698211e+41;1.756421411591976e+41;2.507035477048739e+41;3.3940865335001656e+41;4.150730879464428e+41;5.217817311644395e+41
1.2834803049515016;-1.6477061377902456e+35;1.9629886478871312e+36;7.609032413193939e+36;2.452850690926588e+37;6.865086417219146e+37;7.194608950225177e+37;1.833560422926111e+38;2.112744392962019e+38;5.433507177632936e+38;6.054864440960512e+38;8.118573173686753e+38;5.458736459641711e+39;8.567095456724139e+39;2.199034132238384e+40;5.121473043924191e+40;7.601812417658816e+40;1.1661883722350246e+41;1.6415592177717707e+41;2.2018811333801135e+41;2.6890896227044956e+41;3.49266058650976e+41;4.69065399267644e+41
1.2808284861396182;-1.1369847304841967e+36;5.712171577141828e+36;4.109043757419984e+36;3.16843247150623e+37;5.210735329688895e+37;6.022949654336638e+37;1.4276499424681784e+38;3.0138248709045395e+38;3.4022845584417285e+38;4.701670873106276e+38;4.821397223171479e+38;3.4413070958804417e+39;5.0630756771876455e+39;1.5218303256264477e+40;4.070534571909608e+40;5.960232483144128e+40;9.802912922641508e+40;1.4372549693935995e+41;2.0423064729844017e+41;2.4640529617045345e+41;3.2708646903858963e+41;3.933209392648976e+41
1.2781876026630419;-1.132978764608171e+36;1.859409029586308e+36;2.1371838189663355e+36;2.968850626400824e+37;2.0673247096288003e+37;3.569651315097748e+37;1.2689119587178564e+38;2.7203654237592103e+38;3.63537126237282e+38;4.253453048239059e+38;3.128322264606472e+38;3.633908675369999e+39;4.186435251861474e+39;1.3303962821245932e+40;3.326767347817353e+40;5.438944573945992e+40;8.392022378367835e+40;1.1639067649117016e+41;1.7193520607890035e+41;2.042686209494913e+41;2.8904316092369182e+41;3.296528579421702e+41
1.2755575870197022;-9.96227589089659e+35;1.2651160602935708e+36;5.901768300268178e+36;2.411623953443897e+37;6.234777119759559e+37;2.9961023482970357e+37;1.1228633732491178e+38;1.669854346338091e+38;3.0262184316015746e+38;2.7963693446856456e+38;4.532346429920202e+38;2.832833245054158e+39;4.4549886776051425e+39;1.0476868317978156e+40;3.0618349060055795e+40;5.134166491476441e+40;7.730564972292263e+40;8.591020629237229e+40;1.5456214061490404e+41;1.7588094437141912e+41;2.4430714152900607e+41;3.0997000441015725e+41
1.2729383722619614;1.5874860004879209e+35;-2.124957089411546e+36;2.5446745986003723e+36;1.3789558395143457e+37;5.967146396686881e+37;3.818363233602586e+37;1.0763159297029406e+38;1.8964231492165332e+38;2.4194136436094705e+38;1.986573417793772e+38;8.31956308520518e+37;2.090632392591627e+39;1.4618215499959113e+39;1.1962224946013269e+40;2.554820173492701e+40;4.131133327219324e+40;8.304826609860319e+40;8.330104978536399e+40;1.3476918124567514e+41;1.6134008180658674e+41;2.031850666890474e+41;2.8496155360983277e+41
1.270329891990933;-2.8202390265724296e+35;1.3344710111409746e+36;1.482432153249603e+36;1.1013440374506767e+37;1.743580979296275e+37;2.289245866761357e+37;8.859998113324814e+37;9.50494149960914e+37;2.995192757260196e+38;2.8266979994014675e+38;-1.8346998989191623e+38;2.9164822198095893e+39;2.193765133153879e+39;1.0904180419190084e+40;1.6361379233183534e+40;4.195964948874412e+40;6.414806762109487e+40;8.055810179267353e+40;1.2473226690832326e+41;1.3003522843434891e+41;1.788259097330593e+41;2.326028025848618e+41
1.2677320803508698;-9.297977757662796e+35;-1.0865784664058367e+36;1.8010363493131895e+36;3.303837215970449e+36;2.8155475008464833e+37;6.167643719642144e+36;1.0411915246548325e+36;2.3961102887161653e+37;2.3006934482616964e+38;3.2662409290767783e+38;-4.528274604458016e+38;2.1314343530155514e+39;-5.173203735404607e+38;7.510199932414207e+39;1.330758928792745e+40;3.295506199846659e+40;4.946878256041277e+40;6.84514037457371e+40;1.0878134634649576e+41;1.176449303739725e+41;1.7290811641908867e+41;2.04967764257286e+41
1.265144872023623;-5.5667771527188154e+35;-2.90582918446282e+36;-1.2585100224769208e+36;1.5524868048285e+37;-2.8829785685869123e+37;1.8665401980283592e+36;2.822210294715684e+37;1.4047055104484255e+38;2.045778390961206e+38;2.1670977446706203e+38;-1.516481437170339e+38;2.900501744013228e+38;7.154402647872884e+38;-2.468842276750831e+39;1.9756149792227328e+40;1.321204079037037e+40;3.659186748025827e+40;6.062430855182748e+40;7.0026939859580215e+40;9.927310924693556e+40;1.4533760235854388e+41;1.8275142537128185e+41

