delta_mu_ev,p_th_w_cm3,temperature_k,delta_mu_carrier_statistics_model
1.2689869572205366,5190971.36846295,302.823474556175,fd
1.2689869572205366,5423778.443012007,302.9862344158527,fd
1.2689869572205366,5667026.556455885,303.14899427553047,fd
1.2689869572205366,5921183.973315412,303.3117541352082,fd
1.2689869572205366,6186739.959054261,303.47451399488597,fd
1.2689869572205366,6464205.721938956,303.6372738545638,fd
1.2689869572205366,6754115.397139781,303.8000337142415,fd
1.2689869572205366,7057027.074967133,303.96279357391927,fd
1.2689869572205366,7373523.875222661,304.125553433597,fd
1.2689869572205366,7704215.06973343,304.2883132932748,fd
1.2689869572205366,8049737.255229975,304.4510731529526,fd
1.2689869572205366,8410755.578826228,304.6138330126303,fd
1.2689869572205366,8787965.01846016,304.7765928723081,fd
1.2689869572205366,9182091.720760379,304.9393527319858,fd
1.2689869572205366,9593894.39891389,305.23501267394954,fd
1.2689869572205366,10024165.793226179,305.60960535846914,fd
1.2689869572205366,10473734.197184978,305.9841980429888,fd
1.2689869572205366,10943465.051965833,306.3587907275084,fd
1.2689869572205366,11434262.612448696,306.733383412028,fd
1.2689869572205366,11947071.687952815,307.10797609654765,fd
1.2689869572205366,12482879.461040903,307.48256878106724,fd
1.2689869572205366,13042717.387893876,307.8571614655869,fd
1.2689869572205366,13627663.183914473,308.2317541501065,fd
1.2689869572205366,14238842.898382109,308.6063468346261,fd
1.2689869572205366,14877433.082152953,308.9809395191457,fd
1.2689869572205366,15544663.052577728,309.35553220366535,fd
1.2689869572205366,16241817.259997869,309.73012488818495,fd
1.2689869572205366,16970237.760375224,310.15787226585286,fd
1.2689869572205366,17731326.798815582,310.72260838749554,fd
1.2689869572205366,18526549.508958913,311.2873445091383,fd
1.2689869572205366,19357436.73343345,311.852080630781,fd
1.2689869572205366,20225587.97080263,312.41681675242376,fd
1.2689869572205366,21132674.454678074,312.98155287406644,fd
1.2689869572205366,22080442.37092608,313.5462889957092,fd
1.2689869572205366,23070716.219160855,314.1110251173519,fd
1.2689869572205366,24105402.324995548,314.6757612389946,fd
1.2689869572205366,25186492.50981228,315.31644793007524,fd
1.2689869572205366,26316067.925115973,316.0595312481582,fd
1.2689869572205366,27496303.05885253,316.8026145662411,fd
1.2689869572205366,28729469.92140467,317.54569788432406,fd
1.2689869572205366,30017942.41932326,318.288781202407,fd
1.2689869572205366,31364200.92521326,319.03186452048993,fd
1.2689869572205366,32770837.052572556,319.77494783857287,fd
1.2689869572205366,34240558.64477473,320.6360844455759,fd
1.2689869572205366,35776194.98780002,321.54850782846813,fd
1.2689869572205366,37380702.25674929,322.46093121136045,fd
1.2689869572205366,39057169.206625745,323.3733545942527,fd
1.2689869572205366,40808823.118339464,324.28577797714496,fd
1.2689869572205366,42639036.01138104,325.23338975117605,fd
1.2689869572205366,44551331.135124,326.30780350020586,fd
1.2689869572205366,46549389.751252644,327.38221724923574,fd
1.2689869572205366,48637058.22037037,328.45663099826567,fd
1.2689869572205366,50818355.40643225,329.5310447472955,fd
1.2689869572205366,53097480.41325518,330.6932792251875,fd
1.2689869572205366,55478820.667997524,331.9235348677774,fd
1.2689869572205366,57966960.36717152,333.15379051036723,fd
1.2689869572205366,60566689.30144577,334.38404615295707,fd
1.2689869572205366,63283012.07622662,335.6895153468632,fd
1.2689869572205366,66121157.74576849,337.07040036507397,fd
1.2689869572205366,69086589.87935914,338.45128538328476,fd
1.2689869572205366,72185017.07895792,339.8321704014955,fd
1.2689869572205366,75422403.96853383,341.3414612127432,fd
1.2689869572205366,78804982.6762584,342.86851732336703,fd
1.2689869572205366,82339264.831658,344.39557343399093,fd
1.2689869572205366,86032054.1008183,346.0086255347196,fd
1.2689869572205366,89890459.2837749,347.67801472251955,fd
1.2689869572205366,93921907.99930176,349.34740391031954,fd
1.2689869572205366,98134160.98343979,351.1014625214812,fd
1.2689869572205366,102535327.02929406,352.9098634906934,fd
1.2689869572205366,107133878.59685722,354.71826445990564,fd
1.2689869572205366,111938668.12290952,356.64158377499314,fd
1.2689869572205366,116958945.06239276,358.5861104755526,fd
1.2689869572205366,122204373.69406366,360.5670974245059,fd
1.2689869572205366,127685051.72470339,362.64523317038396,fd
1.2689869572205366,133411529.72769709,364.72336891626196,fd
1.2689869572205366,139394831.45340344,366.915420705198,fd
1.2689869572205366,145646475.05041638,369.12496493759494,fd
1.2689869572205366,152178495.23855823,371.4127117904175,fd
1.2689869572205366,159003466.47631264,373.7517359490719,fd
1.2689869572205366,166134527.16726577,376.1503509997622,fd
1.2689869572205366,173585404.95217916,378.61716176806675,fd
1.2689869572205366,181370443.13536915,381.13947096598196,fd
1.2689869572205366,189504628.2962698,383.7325802512636,fd
1.2689869572205366,198003619.13933128,386.38958833065584,fd
1.2689869572205366,206883776.6377924,389.1076865758401,fd
1.2689869572205366,216162195.52935457,391.90896803530256,fd
1.2689869572205366,225856737.22438827,394.7509035181256,fd
1.2689869572205366,235986064.1900221,397.7048971488922,fd
1.2689869572205366,246569675.87630412,400.6971975432469,fd
1.2689869572205366,257627946.25360233,403.7838895811874,fd
1.2689869572205366,269182163.03348345,406.9440009099892,fd
1.2689869572205366,281254568.6486137,410.1575461629668,fd
1.2689869572205366,293868403.07051855,413.48585477787196,fd
1.2689869572205366,307047948.54767036,416.87949955781266,fd
1.2689869572205366,320818576.3500038,420.33901683794653,fd
1.2689869572205366,335206795.60985166,423.9065392734892,fd
1.2689869572205366,350240304.3533222,427.55651501798616,fd
1.2689869572205366,365948042.8203544,431.2828889199086,fd
1.2689869572205366,382360249.1760959,435.0905403232217,fd
1.2689869572205366,399508517.7208505,439.01363932253963,fd
1.2689869572205366,417425859.71065253,443.02499091739253,fd
1.2689869572205366,436146766.9055477,447.1261381695487,fd
1.2689869572205366,455707277.9679281,451.3210815470234,fd
1.2689869572205366,476145047.83870107,455.61358509765506,fd
1.2689869572205366,497499420.2249181,460.00720557173923,fd
1.2689869572205366,519811503.3383162,464.51783243057633,fd
1.2689869572205366,543124249.0306457,469.13304816956753,fd
1.2689869572205366,567482535.4780853,473.8559027641254,fd
1.2689869572205366,592933253.5739267,478.6894860112839,fd
1.2689869572205366,619525397.1958387,483.63675406075805,fd
1.2689869572205366,647310157.5214792,488.70054425928515,fd
1.2689869572205366,676341021.5740173,493.8835860160569,fd
1.2689869572205366,706673875.1872689,499.18851060558995,fd
1.2689869572205366,738367110.5886631,504.61786043034465,fd
1.2689869572205366,771481738.8071325,510.17776976171433,fd
1.2689869572205366,806081507.122346,515.8773840677184,fd
1.2689869572205366,842233021.781306,521.7107190319608,fd
1.2689869572205366,880005876.2186782,527.6799616558673,fd
1.2689869572205366,919472785.0275228,533.7872445217394,fd
1.2689869572205366,960709723.9384601,540.0353055988444,fd
1.2689869572205366,1003796076.0766671,546.4506181329202,fd
1.2689869572205366,1048814784.778277,553.0118470124318,fd
1.2689869572205366,1095852513.2603605,559.7208971870995,fd
1.2689869572205366,1144999811.4518583,566.607086296533,fd
1.2689869572205366,1196351290.3066256,573.6513453322569,fd
1.2689869572205366,1250005803.9341483,580.864635530036,fd
1.2689869572205366,1306066639.898539,588.2587968376281,fd
1.2689869572205366,1364641718.0521486,595.8257220834414,fd
1.2689869572205366,1425843798.2865884,603.5836292079066,fd
1.2689869572205366,1489790697.600979,611.5290458818563,fd
1.2689869572205366,1556605516.905517,619.6638146371816,fd
1.2689869572205366,1626416877.9966877,628.0111428588613,fd
1.2689869572205366,1699359171.160546,636.5572417221699,fd
1.2689869572205366,1775572813.8805869,645.3109612371804,fd
1.2689869572205366,1855204521.1482718,654.2905239614964,fd
1.2689869572205366,1938407587.896567,663.495198985282,fd
1.2689869572205366,2025342184.10019,672.9288144962986,fd
1.2689869572205366,2116175663.110647,682.599227232785,fd
1.2689869572205366,2211082883.819616,692.5140541893605,fd
1.2689869572205366,2310246547.2709146,702.6806902779963,fd
1.2689869572205366,2413857548.368847,713.1063207868222,fd
1.2689869572205366,2522115343.3603764,723.7979363031782,fd
1.2689869572205366,2635228333.798007,734.7623401335499,fd
1.2689869572205366,2753414267.723117,746.0175661633797,fd
1.2689869572205366,2876900658.841482,757.5640845539366,fd
1.2689869572205366,3005925224.4983444,769.405384721329,fd
1.2689869572205366,3140736343.2959204,781.5640224518436,fd
1.2689869572205366,3281593533.2343674,794.038345025773,fd
1.2689869572205366,3428767951.296629,806.8463058161625,fd
1.2689869572205366,3582542915.438897,819.9871497872509,fd
1.2689869572205366,3743214449.991541,833.4901981649837,fd
1.2689869572205366,3911091855.52041,847.3515039627544,fd
1.2689869572205366,4086498304.2456403,861.5852689867969,fd
1.2689869572205366,4269771462.163812,876.2052373219028,fd
1.2689869572205366,4461264139.071763,891.2247228691468,fd
1.2689869572205366,4661344967.742438,906.6566283755874,fd
1.2689869572205366,4870399113.561279,922.5134704080411,fd
1.2689869572205366,5088829015.988242,938.8073961306176,fd
1.2689869572205366,5317055163.273538,,fd
1.2689869572205366,5555516901.918072,,fd
1.2689869572205366,5804673282.436955,,fd
1.2689869572205366,6065003943.054212,,fd
1.2734084032692823,169469.15904010375,,fd
1.2734084032692823,177069.58993095998,,fd
1.2734084032692823,185010.88844666228,,fd
1.2734084032692823,193308.3419754308,,fd
1.2734084032692823,201977.92352131248,,fd
1.2734084032692823,211036.32245299703,,fd
1.2734084032692823,220500.97663166595,,fd
1.2734084032692823,230390.1059797302,,fd
1.2734084032692823,240722.74755507178,,fd
1.2734084032692823,251518.79219831192,,fd
1.2734084032692823,262799.02282365185,,fd
1.2734084032692823,274585.1544270016,,fd
1.2734084032692823,286899.87588840694,,fd
1.2734084032692823,299766.89364925516,,fd
1.2734084032692823,313210.97734833474,,fd
1.2734084032692823,327258.00750460156,,fd
1.2734084032692823,341935.0253384439,,fd
1.2734084032692823,357270.2848273576,,fd
1.2734084032692823,373293.30709623086,,fd
1.2734084032692823,390034.93724695715,,fd
1.2734084032692823,407527.4037367648,,fd
1.2734084032692823,425804.38041957415,,fd
1.2734084032692823,444901.0513698143,,fd
1.2734084032692823,464854.17861348664,,fd
1.2734084032692823,485702.17289686773,,fd
1.2734084032692823,507485.16762906977,,fd
1.2734084032692823,530245.0961408204,,fd
1.2734084032692823,554025.7724081757,,fd
1.2734084032692823,578872.9753965676,,fd
1.2734084032692823,604834.5371875509,,fd
1.2734084032692823,631960.4350579067,,fd
1.2734084032692823,660302.8876883368,,fd
1.2734084032692823,689916.4556869855,,fd
1.2734084032692823,720858.1466212778,,fd
1.2734084032692823,753187.5247602767,,fd
1.2734084032692823,786966.825738815,,fd
1.2734084032692823,822261.076364137,,fd
1.2734084032692823,859138.21979569,,fd
1.2734084032692823,897669.2463390214,,fd
1.2734084032692823,937928.3301055967,,fd
1.2734084032692823,979992.9718015924,,fd
1.2734084032692823,1023944.1479205467,,fd
1.2734084032692823,1069866.466627071,,fd
1.2734084032692823,1117848.3306317138,,fd
1.2734084032692823,1167982.107370493,,fd
1.2734084032692823,1220364.3068167367,,fd
1.2734084032692823,1275095.7672675033,,fd
1.2734084032692823,1332281.8494622372,,fd
1.2734084032692823,1392032.6394073472,,fd
1.2734084032692823,1454463.1602971533,,fd
1.2734084032692823,1519693.5939391747,,fd
1.2734084032692823,1587849.5121099737,,fd
1.2734084032692823,1659062.1182869805,,fd
1.2734084032692823,1733468.5002216047,,fd
1.2734084032692823,1811211.893839861,,fd
1.2734084032692823,1892441.95897855,,fd
1.2734084032692823,1977315.0674877453,,fd
1.2734084032692823,2065994.6042542711,,fd
1.2734084032692823,2158651.2817256,,fd
1.2734084032692823,2255463.468539667,,fd
1.2734084032692823,2356617.532893227,,fd
1.2734084032692823,2462308.201309751,,fd
1.2734084032692823,2572738.9334975076,300.0694859621209,fd
1.2734084032692823,2688122.3140194784,300.23235524650016,fd
1.2734084032692823,2808680.4615290104,300.3952245308794,fd
1.2734084032692823,2934645.4563591164,300.5580938152586,fd
1.2734084032692823,3066259.787288463,300.7209630996378,fd
1.2734084032692823,3203776.818344132,300.883832384017,fd
1.2734084032692823,3347461.276539792,301.0467016683963,fd
1.2734084032692823,3497589.7614881177,301.2095709527755,fd
1.2734084032692823,3654451.2778686034,301.3724402371547,fd
1.2734084032692823,3818347.7917757044,301.535309521534,fd
1.2734084032692823,3989594.812018347,301.6981788059132,fd
1.2734084032692823,4168521.9974898216,301.8610480902924,fd
1.2734084032692823,4355473.791777285,302.0239173746716,fd
1.2734084032692823,4550810.086232508,302.1867866590508,fd
1.2734084032692823,4754906.912780375,302.3496559434301,fd
1.2734084032692823,4968157.167798688,302.5125252278093,fd
1.2734084032692823,5190971.36846295,302.6753945121885,fd
1.2734084032692823,5423778.443012007,302.83826379656773,fd
1.2734084032692823,5667026.556455885,303.001133080947,fd
1.2734084032692823,5921183.973315412,303.1640023653262,fd
1.2734084032692823,6186739.959054261,303.3268716497054,fd
1.2734084032692823,6464205.721938956,303.48974093408464,fd
1.2734084032692823,6754115.397139781,303.6526102184639,fd
1.2734084032692823,7057027.074967133,303.8154795028431,fd
1.2734084032692823,7373523.875222661,303.97834878722233,fd
1.2734084032692823,7704215.06973343,304.14121807160154,fd
1.2734084032692823,8049737.255229975,304.3040873559808,fd
1.2734084032692823,8410755.578826228,304.46695664036,fd
1.2734084032692823,8787965.01846016,304.62982592473924,fd
1.2734084032692823,9182091.720760379,304.79269520911845,fd
1.2734084032692823,9593894.39891389,304.95556449349766,fd
1.2734084032692823,10024165.793226179,305.272796013339,fd
1.2734084032692823,10473734.197184978,305.64794314003296,fd
1.2734084032692823,10943465.051965833,306.0230902667269,fd
1.2734084032692823,11434262.612448696,306.39823739342086,fd
1.2734084032692823,11947071.687952815,306.7733845201148,fd
1.2734084032692823,12482879.461040903,307.14853164680875,fd
1.2734084032692823,13042717.387893876,307.5236787735027,fd
1.2734084032692823,13627663.183914473,307.89882590019664,fd
1.2734084032692823,14238842.898382109,308.2739730268906,fd
1.2734084032692823,14877433.082152953,308.64912015358453,fd
1.2734084032692823,15544663.052577728,309.0242672802785,fd
1.2734084032692823,16241817.259997869,309.3994144069724,fd
1.2734084032692823,16970237.760375224,309.7745615336663,fd
1.2734084032692823,17731326.798815582,310.2258488784356,fd
1.2734084032692823,18526549.508958913,310.7917918079112,fd
1.2734084032692823,19357436.73343345,311.35773473738675,fd
1.2734084032692823,20225587.97080263,311.9236776668623,fd
1.2734084032692823,21132674.454678074,312.48962059633794,fd
1.2734084032692823,22080442.37092608,313.0555635258135,fd
1.2734084032692823,23070716.219160855,313.6215064552891,fd
1.2734084032692823,24105402.324995548,314.18744938476465,fd
1.2734084032692823,25186492.50981228,314.7533923142402,fd
1.2734084032692823,26316067.925115973,315.4204176331893,fd
1.2734084032692823,27496303.05885253,316.1655041578138,fd
1.2734084032692823,28729469.92140467,316.9105906824383,fd
1.2734084032692823,30017942.41932326,317.65567720706275,fd
1.2734084032692823,31364200.92521326,318.4007637316873,fd
1.2734084032692823,32770837.052572556,319.14585025631175,fd
1.2734084032692823,34240558.64477473,319.8909367809363,fd
1.2734084032692823,35776194.98780002,320.7813404222166,fd
1.2734084032692823,37380702.25674929,321.69666257259706,fd
1.2734084032692823,39057169.206625745,322.6119847229775,fd
1.2734084032692823,40808823.118339464,323.527306873358,fd
1.2734084032692823,42639036.01138104,324.4426290237385,fd
1.2734084032692823,44551331.135124,325.42167664610173,fd
1.2734084032692823,46549389.751252644,326.4999521271786,fd
1.2734084032692823,48637058.22037037,327.57822760825536,fd
1.2734084032692823,50818355.40643225,328.65650308933215,fd
1.2734084032692823,53097480.41325518,329.73477857040893,fd
1.2734084032692823,55478820.667997524,330.9313236532046,fd
1.2734084032692823,57966960.36717152,332.16644874527236,fd
1.2734084032692823,60566689.30144577,333.4015738373401,fd
1.2734084032692823,63283012.07622662,334.6366989294078,fd
1.2734084032692823,66121157.74576849,335.9788784564554,fd
1.2734084032692823,69086589.87935914,337.36566904018605,fd
1.2734084032692823,72185017.07895792,338.7524596239167,fd
1.2734084032692823,75422403.96853383,340.15403324138254,fd
1.2734084032692823,78804982.6762584,341.6880478208916,fd
1.2734084032692823,82339264.831658,343.2220624004007,fd
1.2734084032692823,86032054.1008183,344.7560769799099,fd
1.2734084032692823,89890459.2837749,346.4106846283622,fd
1.2734084032692823,93921907.99930176,348.08809331396884,fd
1.2734084032692823,98134160.98343979,349.76550199957546,fd
1.2734084032692823,102535327.02929406,351.56340345068463,fd
1.2734084032692823,107133878.59685722,353.3808870650324,fd
1.2734084032692823,111938668.12290952,355.21334400972944,fd
1.2734084032692823,116958945.06239276,357.168014140991,fd
1.2734084032692823,122204373.69406366,359.1226842722525,fd
1.2734084032692823,127685051.72470339,361.15157732929447,fd
1.2734084032692823,133411529.72769709,363.24091190858235,fd
1.2734084032692823,139394831.45340344,365.3511828977459,fd
1.2734084032692823,145646475.05041638,367.5729735870198,fd
1.2734084032692823,152178495.23855823,369.79476427629334,fd
1.2734084032692823,159003466.47631264,372.13501673892915,fd
1.2734084032692823,166134527.16726577,374.4873256980169,fd
1.2734084032692823,173585404.95217916,376.9403751728348,fd
1.2734084032692823,181370443.13536915,379.42149928376807,fd
1.2734084032692823,189504628.2962698,382.00025416084105,fd
1.2734084032692823,198003619.13933128,384.6086940866186,fd
1.2734084032692823,206883776.6377924,387.3242282990759,fd
1.2734084032692823,216162195.52935457,390.06134188669273,fd
1.2734084032692823,225856737.22438827,392.92060962496515,fd
1.2734084032692823,235986064.1900221,395.81364641491956,fd
1.2734084032692823,246569675.87630412,398.79672177292497,fd
1.2734084032692823,257627946.25360233,401.8531266024117,fd
1.2734084032692823,269182163.03348345,404.95910773186046,fd
1.2734084032692823,281254568.6486137,408.185593866986,fd
1.2734084032692823,293868403.07051855,411.46686028230124,fd
1.2734084032692823,307047948.54767036,414.8163713799214,fd
1.2734084032692823,320818576.3500038,418.28006791835884,fd
1.2734084032692823,335206795.60985166,421.81105408633397,fd
1.2734084032692823,350240304.3533222,425.415054247061,fd
1.2734084032692823,365948042.8203544,429.12546822481005,fd
1.2734084032692823,382360249.1760959,432.92715439853856,fd
1.2734084032692823,399508517.7208505,436.8116158713401,fd
1.2734084032692823,417425859.71065253,440.7834044881608,fd
1.2734084032692823,436146766.9055477,444.8511040773264,fd
1.2734084032692823,455707277.9679281,449.03301065021964,fd
1.2734084032692823,476145047.83870107,453.31026529027594,fd
1.2734084032692823,497499420.2249181,457.6866485957668,fd
1.2734084032692823,519811503.3383162,462.1657312519774,fd
1.2734084032692823,543124249.0306457,466.7508982016225,fd
1.2734084032692823,567482535.4780853,471.44536927212965,fd
1.2734084032692823,592933253.5739267,476.25221692618794,fd
1.2734084032692823,619525397.1958387,481.17438182934865,fd
1.2734084032692823,647310157.5214792,486.214686467549,fd
1.2734084032692823,676341021.5740173,491.3758456198017,fd
1.2734084032692823,706673875.1872689,496.6604778185664,fd
1.2734084032692823,738367110.5886631,502.0711124569171,fd
1.2734084032692823,771481738.8071325,507.61019941815385,fd
1.2734084032692823,806081507.122346,513.2801141027035,fd
1.2734084032692823,842233021.781306,519.0831645526824,fd
1.2734084032692823,880005876.2186782,525.0220258637572,fd
1.2734084032692823,919472785.0275228,531.1190381062924,fd
1.2734084032692823,960709723.9384601,537.3576736462196,fd
1.2734084032692823,1003796076.0766671,543.7399568964473,fd
1.2734084032692823,1048814784.778277,550.2727659234387,fd
1.2734084032692823,1095852513.2603605,556.9782326378363,fd
1.2734084032692823,1144999811.4518583,563.8348752472331,fd
1.2734084032692823,1196351290.3066256,570.8589589108435,fd
1.2734084032692823,1250005803.9341483,578.0596332502321,fd
1.2734084032692823,1306066639.898539,585.4252492598105,fd
1.2734084032692823,1364641718.0521486,592.9843185572524,fd
1.2734084032692823,1425843798.2865884,600.7173816077103,fd
1.2734084032692823,1489790697.600979,608.6484007258445,fd
1.2734084032692823,1556605516.905517,616.7732313311316,fd
1.2734084032692823,1626416877.9966877,625.0903672925077,fd
1.2734084032692823,1699359171.160546,633.6286078520249,fd
1.2734084032692823,1775572813.8805869,642.3745937134996,fd
1.2734084032692823,1855204521.1482718,651.3356996398401,fd
1.2734084032692823,1938407587.896567,660.5203043028166,fd
1.2734084032692823,2025342184.10019,669.9373326556741,fd
1.2734084032692823,2116175663.110647,679.5973406070891,fd
1.2734084032692823,2211082883.819616,689.5011259921027,fd
1.2734084032692823,2310246547.2709146,699.6561775927705,fd
1.2734084032692823,2413857548.368847,710.0706107662073,fd
1.2734084032692823,2522115343.3603764,720.7578505973154,fd
1.2734084032692823,2635228333.798007,731.7204315690974,fd
1.2734084032692823,2753414267.723117,742.9649642228268,fd
1.2734084032692823,2876900658.841482,754.4978923869783,fd
1.2734084032692823,3005925224.4983444,766.3399610106275,fd
1.2734084032692823,3140736343.2959204,778.4909413720734,fd
1.2734084032692823,3281593533.2343674,790.9611125674478,fd
1.2734084032692823,3428767951.296629,803.7647251057679,fd
1.2734084032692823,3582542915.438897,816.9102905256035,fd
1.2734084032692823,3743214449.991541,830.4030502000544,fd
1.2734084032692823,3911091855.52041,844.2646705770895,fd
1.2734084032692823,4086498304.2456403,858.5022274880081,fd
1.2734084032692823,4269771462.163812,873.1256602706401,fd
1.2734084032692823,4461264139.071763,888.1483654628187,fd
1.2734084032692823,4661344967.742438,903.5833202236207,fd
1.2734084032692823,4870399113.561279,919.443105756589,fd
1.2734084032692823,5088829015.988242,935.746119684969,fd
1.2734084032692823,5317055163.273538,,fd
1.2734084032692823,5555516901.918072,,fd
1.2734084032692823,5804673282.436955,,fd
1.2734084032692823,6065003943.054212,,fd
1.2778298493180282,169469.15904010375,,fd
1.2778298493180282,177069.58993095998,,fd
1.2778298493180282,185010.88844666228,,fd
1.2778298493180282,193308.3419754308,,fd
1.2778298493180282,201977.92352131248,,fd
1.2778298493180282,211036.32245299703,,fd
1.2778298493180282,220500.97663166595,,fd
1.2778298493180282,230390.1059797302,,fd
1.2778298493180282,240722.74755507178,,fd
1.2778298493180282,251518.79219831192,,fd
1.2778298493180282,262799.02282365185,,fd
1.2778298493180282,274585.1544270016,,fd
1.2778298493180282,286899.87588840694,,fd
1.2778298493180282,299766.89364925516,,fd
1.2778298493180282,313210.97734833474,,fd
1.2778298493180282,327258.00750460156,,fd
1.2778298493180282,341935.0253384439,,fd
1.2778298493180282,357270.2848273576,,fd
1.2778298493180282,373293.30709623086,,fd
1.2778298493180282,390034.93724695715,,fd
1.2778298493180282,407527.4037367648,,fd
1.2778298493180282,425804.38041957415,,fd
1.2778298493180282,444901.0513698143,,fd
1.2778298493180282,464854.17861348664,,fd
1.2778298493180282,485702.17289686773,,fd
1.2778298493180282,507485.16762906977,,fd
1.2778298493180282,530245.0961408204,,fd
1.2778298493180282,554025.7724081757,,fd
1.2778298493180282,578872.9753965676,,fd
1.2778298493180282,604834.5371875509,,fd
1.2778298493180282,631960.4350579067,,fd
1.2778298493180282,660302.8876883368,,fd
1.2778298493180282,689916.4556869855,,fd
1.2778298493180282,720858.1466212778,,fd
1.2778298493180282,753187.5247602767,,fd
1.2778298493180282,786966.825738815,,fd
1.2778298493180282,822261.076364137,,fd
1.2778298493180282,859138.21979569,,fd
1.2778298493180282,897669.2463390214,,fd
1.2778298493180282,937928.3301055967,,fd
1.2778298493180282,979992.9718015924,,fd
1.2778298493180282,1023944.1479205467,,fd
1.2778298493180282,1069866.466627071,,fd
1.2778298493180282,1117848.3306317138,,fd
1.2778298493180282,1167982.107370493,,fd
1.2778298493180282,1220364.3068167367,,fd
1.2778298493180282,1275095.7672675033,,fd
1.2778298493180282,1332281.8494622372,,fd
1.2778298493180282,1392032.6394073472,,fd
1.2778298493180282,1454463.1602971533,,fd
1.2778298493180282,1519693.5939391747,,fd
1.2778298493180282,1587849.5121099737,,fd
1.2778298493180282,1659062.1182869805,,fd
1.2778298493180282,1733468.5002216047,,fd
1.2778298493180282,1811211.893839861,,fd
1.2778298493180282,1892441.95897855,,fd
1.2778298493180282,1977315.0674877453,,fd
1.2778298493180282,2065994.6042542711,,fd
1.2778298493180282,2158651.2817256,,fd
1.2778298493180282,2255463.468539667,,fd
1.2778298493180282,2356617.532893227,,fd
1.2778298493180282,2462308.201309751,,fd
1.2778298493180282,2572738.9334975076,,fd
1.2778298493180282,2688122.3140194784,300.0845565189972,fd
1.2778298493180282,2808680.4615290104,300.24753290190455,fd
1.2778298493180282,2934645.4563591164,300.41050928481195,fd
1.2778298493180282,3066259.787288463,300.5734856677193,fd
1.2778298493180282,3203776.818344132,300.73646205062664,fd
1.2778298493180282,3347461.276539792,300.89943843353404,fd
1.2778298493180282,3497589.7614881177,301.0624148164414,fd
1.2778298493180282,3654451.2778686034,301.2253911993488,fd
1.2778298493180282,3818347.7917757044,301.38836758225614,fd
1.2778298493180282,3989594.812018347,301.55134396516354,fd
1.2778298493180282,4168521.9974898216,301.7143203480709,fd
1.2778298493180282,4355473.791777285,301.87729673097823,fd
1.2778298493180282,4550810.086232508,302.04027311388563,fd
1.2778298493180282,4754906.912780375,302.203249496793,fd
1.2778298493180282,4968157.167798688,302.3662258797004,fd
1.2778298493180282,5190971.36846295,302.5292022626077,fd
1.2778298493180282,5423778.443012007,302.69217864551507,fd
1.2778298493180282,5667026.556455885,302.8551550284225,fd
1.2778298493180282,5921183.973315412,303.0181314113298,fd
1.2778298493180282,6186739.959054261,303.1811077942372,fd
1.2778298493180282,6464205.721938956,303.34408417714457,fd
1.2778298493180282,6754115.397139781,303.5070605600519,fd
1.2778298493180282,7057027.074967133,303.6700369429593,fd
1.2778298493180282,7373523.875222661,303.83301332586666,fd
1.2778298493180282,7704215.06973343,303.99598970877406,fd
1.2778298493180282,8049737.255229975,304.1589660916814,fd
1.2778298493180282,8410755.578826228,304.32194247458875,fd
1.2778298493180282,8787965.01846016,304.48491885749615,fd
1.2778298493180282,9182091.720760379,304.6478952404035,fd
1.2778298493180282,9593894.39891389,304.8108716233109,fd
1.2778298493180282,10024165.793226179,304.97384800621825,fd
1.2778298493180282,10473734.197184978,305.3154057995695,fd
1.2778298493180282,10943465.051965833,305.69109683455474,fd
1.2778298493180282,11434262.612448696,306.06678786954006,fd
1.2778298493180282,11947071.687952815,306.4424789045254,fd
1.2778298493180282,12482879.461040903,306.8181699395107,fd
1.2778298493180282,13042717.387893876,307.19386097449603,fd
1.2778298493180282,13627663.183914473,307.56955200948136,fd
1.2778298493180282,14238842.898382109,307.9452430444666,fd
1.2778298493180282,14877433.082152953,308.32093407945194,fd
1.2778298493180282,15544663.052577728,308.69662511443727,fd
1.2778298493180282,16241817.259997869,309.0723161494226,fd
1.2778298493180282,16970237.760375224,309.44800718440786,fd
1.2778298493180282,17731326.798815582,309.8236982193932,fd
1.2778298493180282,18526549.508958913,310.30099057801306,fd
1.2778298493180282,19357436.73343345,310.8681197451641,fd
1.2778298493180282,20225587.97080263,311.4352489123152,fd
1.2778298493180282,21132674.454678074,312.00237807946627,fd
1.2778298493180282,22080442.37092608,312.5695072466173,fd
1.2778298493180282,23070716.219160855,313.1366364137684,fd
1.2778298493180282,24105402.324995548,313.7037655809195,fd
1.2778298493180282,25186492.50981228,314.27089474807053,fd
1.2778298493180282,26316067.925115973,314.8380239152216,fd
1.2778298493180282,27496303.05885253,315.53369371327983,fd
1.2778298493180282,28729469.92140467,316.2807527492216,fd
1.2778298493180282,30017942.41932326,317.0278117851634,fd
1.2778298493180282,31364200.92521326,317.7748708211052,fd
1.2778298493180282,32770837.052572556,318.521929857047,fd
1.2778298493180282,34240558.64477473,319.26898889298883,fd
1.2778298493180282,35776194.98780002,320.01972388083584,fd
1.2778298493180282,37380702.25674929,320.93790487889095,fd
1.2778298493180282,39057169.206625745,321.85608587694605,fd
1.2778298493180282,40808823.118339464,322.77426687500116,fd
1.2778298493180282,42639036.01138104,323.6924478730563,fd
1.2778298493180282,44551331.135124,324.6106288711114,fd
