mu_e_ev,temperature_k,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s
0.6723886557490844,575.0,-1063483104.7405268,1063483104.7405268,1057106.736754375,5.5996281829992816e-08
0.6723886557490844,580.0,-1093375745.837348,1093375745.837348,1062238.2007384307,5.5487848407373195e-08
0.6723886557490844,585.0,-1123611768.091975,1123611768.091975,1067321.92827914,5.4990375736812965e-08
0.6723886557490844,590.0,-1154189378.9282887,1154189378.9282887,1072358.7741547795,5.450351406480384e-08
0.6723886557490844,595.0,-1185106796.5762033,1185106796.5762033,1077349.5720448804,5.402692824490008e-08
0.6723886557490844,600.0,-1216362250.2165608,1216362250.2165608,1082295.1351621659,5.35602969881608e-08
0.6723886557490844,605.0,-1247953980.1102552,1247953980.1102552,1087196.2568628676,5.310331215904106e-08
0.6723886557490844,610.0,-1279880237.7124262,1279880237.7124262,1092053.7112376017,5.265567811356788e-08
0.6723886557490844,615.0,-1312139285.7727883,1312139285.7727883,1096868.253682149,5.221711107687303e-08
0.6723886557490844,620.0,-1344729398.4229765,1344729398.4229765,1101640.6214488768,5.178733855738938e-08
0.6723886557490844,625.0,-1377648861.2515717,1377648861.2515717,1106371.53418091,5.136609879523192e-08
0.6723886557490844,630.0,-1410895971.3677988,1410895971.3677988,1111061.6944276644,5.095314024245853e-08
0.6723886557490844,635.0,-1444469037.4544373,1444469037.4544373,1115711.7881440057,5.054822107309681e-08
0.6723886557490844,640.0,-1478366379.8108304,1478366379.8108304,1120322.4851719416,5.015110872096768e-08
0.6723886557490844,645.0,-1512586330.3863945,1512586330.3863945,1124894.4397074513,4.976157944349775e-08
0.6723886557490844,650.0,-1547127232.80541,1547127232.80541,1129428.2907515282,4.9379417909832856e-08
0.6723886557490844,655.0,-1581987442.3836455,1581987442.3836455,1133924.662546038,4.900441681169333e-08
0.6723886557490844,660.0,-1617165326.1372917,1617165326.1372917,1138384.1649954885,4.863637649552775e-08
0.6723886557490844,665.0,-1652659262.7846644,1652659262.7846644,1142807.3940756074,4.827510461462355e-08
0.6723886557490844,670.0,-1688467642.7413826,1688467642.7413826,1147194.9322271154,4.792041579992044e-08
0.6723886557490844,675.0,-1724588868.1091058,1724588868.1091058,1151547.3487383348,4.7572131348379353e-08
0.6723886557490844,680.0,-1761021352.6586566,1761021352.6586566,1155865.2001136667,4.723007892781643e-08
0.6723886557490844,685.0,-1797763521.807466,1797763521.807466,1160149.030431979,4.68940922972128e-08
0.6723886557490844,690.0,-1834813812.5922062,1834813812.5922062,1164399.3716915785,4.656401104155196e-08
0.6723886557490844,695.0,-1872170673.6365654,1872170673.6365654,1168616.7441451696,4.623968032032553e-08
0.6723886557490844,700.0,-1909832565.1146638,1909832565.1146638,1172801.6566237982,4.5920950628891293e-08
0.6723886557490844,705.0,-1947797958.7104378,1947797958.7104378,1176954.6068501545,4.560767757192605e-08
0.6723886557490844,710.0,-1986065337.5731874,1986065337.5731874,1181076.0817422867,4.529972164826949e-08
0.6723886557490844,715.0,-2024633196.2696772,2024633196.2696772,1185166.557707149,4.4996948046495854e-08
0.6723886557490844,720.0,-2063500040.7329319,2063500040.7329319,1189226.500925222,4.46992264505995e-08
0.6723886557490844,725.0,-2102664388.2080328,2102664388.2080328,1193256.367626128,4.44064308552168e-08
0.6723886557490844,730.0,-2142124767.1951628,2142124767.1951628,1197256.6043552388,4.41184393898433e-08
0.6723886557490844,735.0,-2181879717.390109,2181879717.390109,1201227.6482319469,4.383513415154291e-08
0.6723886557490844,740.0,-2221927789.622307,2221927789.622307,1205169.9272002988,4.355640104567689e-08
0.6723886557490844,745.0,-2262267545.7907877,2262267545.7907877,1209083.86027143,4.328212963420746e-08
0.6723886557490844,750.0,-2302897558.7981367,2302897558.7981367,1212969.8577584252,4.301221299116089e-08
0.6723886557490844,755.0,-2343816412.4826016,2343816412.4826016,1216828.3215040306,4.274654756486151e-08
0.6723886557490844,760.0,-2385022701.5485415,2385022701.5485415,1220659.6451013999,4.248503304657042e-08
0.6723886557490844,765.0,-2426515031.495344,2426515031.495344,1224464.2141079993,4.222757224518515e-08
0.6723886557490844,770.0,-2468292018.545,2468292018.545,1228242.4062529737,4.1974070967677794e-08
0.6723886557490844,775.0,-2510352289.568415,2510352289.568415,1231994.5916380694,4.172443790496844e-08
0.6723886557490844,780.0,-2552694482.0106106,2552694482.0106106,1235721.1329326187,4.147858452294929e-08
0.6723886557490844,785.0,-2595317243.814867,2595317243.814867,1239422.3855627992,4.123642495839156e-08
0.6723886557490844,790.0,-2638219233.346131,2638219233.346131,1243098.697894387,4.099787591947987e-08
0.6723886557490844,795.0,-2681399119.3133764,2681399119.3133764,1246750.4114114055,4.0762856590743065e-08
0.6723886557490844,800.0,-2724855580.6915817,2724855580.6915817,1250377.86088781,4.053128854214855e-08
0.6723886557490844,805.0,-2768587306.6428037,2768587306.6428037,1253981.374555601,4.030309564215894e-08
0.6723886557490844,810.0,-2812592996.4370284,2812592996.4370284,1257561.2742665056,4.0078203974542996e-08
0.6723886557490844,815.0,-2856871359.372214,2856871359.372214,1261117.8756507197,3.9856541758763326e-08
0.6723886557490844,820.0,-2901421114.694455,2901421114.694455,1264651.4882686515,3.963803927375129e-08
0.6723886557490844,825.0,-2946240991.517431,2946240991.517431,1268162.4157602573,3.9422628784915246e-08
0.6723886557490844,830.0,-2991329728.741875,2991329728.741875,1271650.9559889042,3.921024447421506e-08
0.6723886557490844,835.0,-3036686074.974797,3036686074.974797,1275117.4011814476,3.900082237315812e-08
0.6723886557490844,840.0,-3082308788.448549,3082308788.448549,1278562.0380644707,3.879430029857591e-08
0.6723886557490844,845.0,-3128196636.9400153,3128196636.9400153,1281985.1479959374,3.859061779104477e-08
0.6723886557490844,850.0,-3174348397.689738,3174348397.689738,1285387.007093277,3.838971605582831e-08
0.6723886557490844,855.0,-3220762857.32085,3220762857.32085,1288767.8863589286,3.819153790622443e-08
0.6723886557490844,860.0,-3267438811.7585664,3267438811.7585664,1292128.051800344,3.79960277091953e-08
0.6723886557490844,865.0,-3314375066.149483,3314375066.149483,1295467.764548004,3.780313133318338e-08
0.6723886557490844,870.0,-3361570434.781051,3361570434.781051,1298787.2809700803,3.7612796098008285e-08
0.6723886557490844,875.0,-3409023741.0014954,3409023741.0014954,1302086.8527830003,3.7424970726746145e-08
0.6723886557490844,880.0,-3456733817.139751,3456733817.139751,1305366.7271598298,3.723960529950558e-08
0.6723886557490844,885.0,-3504699504.42586,3504699504.42586,1308627.1468349197,3.7056651209009956e-08
0.6723886557490844,890.0,-3552919652.9114766,3552919652.9114766,1311868.3502064908,3.687606111790805e-08
0.6723886557490844,895.0,-3601393121.3909316,3601393121.3909316,1315090.5714354608,3.6697788917731254e-08
0.6723886557490844,900.0,-3650118777.322539,3650118777.322539,1318294.0405421027,3.652178968942747e-08
0.6723886557490844,905.0,-3699095496.7502713,3699095496.7502713,1321478.9835001277,3.634801966540058e-08
0.6723886557490844,910.0,-3748322164.2259593,3748322164.2259593,1324645.6223276842,3.6176436192987675e-08
0.6723886557490844,915.0,-3797797672.7317805,3797797672.7317805,1327794.1751765457,3.600699769931412e-08
0.6723886557490844,920.0,-3847520923.6032915,3847520923.6032915,1330924.8564184378,3.583966365746337e-08
0.6723886557490844,925.0,-3897490826.4528956,3897490826.4528956,1334037.8767292304,3.567439455390678e-08
0.6723886557490844,930.0,-3947706299.093819,3947706299.093819,1337133.443170722,3.551115185713775e-08
0.6723886557490844,935.0,-3998166267.464607,3998166267.464607,1340211.759270246,3.534989798745952e-08
0.6723886557490844,940.0,-4048869665.553908,4048869665.553908,1343273.0250988293,3.519059628787923e-08
0.6723886557490844,945.0,-4099815435.326258,4099815435.326258,1346317.4373457425,3.503321099605566e-08
0.6723886557490844,950.0,-4151002526.647779,4151002526.647779,1349345.1893931513,3.4877707217265776e-08
0.6755546104364032,280.0,27129189.45660382,0.0,657825.550622759,
0.6755546104364032,285.0,20241015.638320647,0.0,668412.423521862,
0.6755546104364032,290.0,12907455.158128407,0.0,678822.6451084262,
0.6755546104364032,295.0,5128835.10558093,0.0,689060.6136111878,
0.6755546104364032,300.0,-3094361.3518100143,3094361.3518100143,699130.6451461271,1.1944438057963695e-07
0.6755546104364032,305.0,-11761507.250403656,11761507.250403656,709036.9681373392,1.1664795055690717e-07
0.6755546104364032,310.0,-20871843.172229413,20871843.172229413,718783.7190665897,1.139877147644449e-07
0.6755546104364032,315.0,-30424487.732809942,30424487.732809942,728374.9393548464,1.114541055278804e-07
0.6755546104364032,320.0,-40418447.29012507,40418447.29012507,737814.5732062326,1.0903842289589125e-07
0.6755546104364032,325.0,-50852624.940905094,50852624.940905094,747106.4662666878,1.067327389293568e-07
0.6755546104364032,330.0,-61725828.863014445,61725828.863014445,756254.3649718063,1.0452981434686675e-07
0.6755546104364032,335.0,-73036780.05647932,73036780.05647932,765261.916473011,1.0242302570946584e-07
0.6755546104364032,340.0,-84784119.53042309,84784119.53042309,774132.6690491565,1.0040630162580329e-07
0.6755546104364032,345.0,-96966414.97864223,96966414.97864223,782870.072921152,9.847406670329762e-08
0.6755546104364032,350.0,-109582166.9826257,109582166.9826257,791477.4814000826,9.662119217215758e-08
0.6755546104364032,355.0,-122629814.77736789,122629814.77736789,799958.1523089309,9.484295227535816e-08
0.6755546104364032,360.0,-136107741.61230028,136107741.61230028,808315.2496254839,9.313498565556974e-08
0.6755546104364032,365.0,-150014279.7369473,150014279.7369473,816551.8453027138,9.149326108485702e-08
0.6755546104364032,370.0,-164347715.03850746,164347715.03850746,824670.9212281124,8.991404697887498e-08
0.6755546104364032,375.0,-179106291.35636926,179106291.35636926,832675.3712902634,8.839388421770832e-08
0.6755546104364032,380.0,-194288214.49662462,194288214.49662462,840568.0035236282,8.69295618631207e-08
0.6755546104364032,385.0,-209891655.96782485,209891655.96782485,848351.5423097158,8.551809541906976e-08
0.6755546104364032,390.0,-225914756.45763737,225914756.45763737,856028.6306128496,8.415670733062176e-08
0.6755546104364032,395.0,-242355629.06854448,242355629.06854448,863601.8322347939,8.284280945742572e-08
0.6755546104364032,400.0,-259212362.32937628,259212362.32937628,871073.634073655,8.157398729280639e-08
0.6755546104364032,405.0,-276483022.99823767,276483022.99823767,878446.4483748998,8.034798572933884e-08
0.6755546104364032,410.0,-294165658.67122287,294165658.67122287,885722.6149647996,7.916269619728786e-08
0.6755546104364032,415.0,-312258300.2102829,312258300.2102829,892904.4034575078,7.801614502418337e-08
0.6755546104364032,420.0,-330758964.00260496,330758964.00260496,899994.0154301419,7.690648288266028e-08
0.6755546104364032,425.0,-349665654.0630202,349665654.0630202,906993.5865590281,7.583197520992365e-08
0.6755546104364032,430.0,-368976363.9900875,368976363.9900875,913905.1887134804,7.479099349626778e-08
0.6755546104364032,435.0,-388689078.7857608,388689078.7857608,920730.8320036161,7.378200735224808e-08
0.6755546104364032,440.0,-408801776.54785407,408801776.54785407,927472.466778906,7.280357727467789e-08
0.6755546104364032,445.0,-429312430.0438167,429312430.0438167,934131.9855768237,7.185434804083876e-08
0.6755546104364032,450.0,-450219008.17383695,450219008.17383695,940711.2250181112,7.093304266830067e-08
0.6755546104364032,455.0,-471519477.3305848,471519477.3305848,947211.9676501459,7.003845688479443e-08
0.6755546104364032,460.0,-493211802.66254145,493211802.66254145,953635.9437359846,6.916945405869562e-08
0.6755546104364032,465.0,-515293949.24728435,515293949.24728435,959984.8329898599,6.83249605460892e-08
0.6755546104364032,470.0,-537763883.1806883,537763883.1806883,966260.2662593577,6.750396141511868e-08
0.6755546104364032,475.0,-560619572.587603,560619572.587603,972463.8271541663,6.670549651249392e-08
0.6755546104364032,480.0,-583858988.5591646,583858988.5591646,978597.0536227501,6.592865684071964e-08
0.6755546104364032,485.0,-607480106.021582,607480106.021582,984661.4394767374,6.517258121785362e-08
0.6755546104364032,490.0,-631480904.5408506,631480904.5408506,990658.4358651333,6.443645319449257e-08
0.6755546104364032,495.0,-655859369.0676309,655859369.0676309,996589.4526982462,6.371949820522724e-08
0.6755546104364032,500.0,-680613490.6261274,680613490.6261274,1002455.8600237261,6.30209809340869e-08
0.6755546104364032,505.0,-705741266.9507166,705741266.9507166,1008258.989354056,6.234020287549526e-08
0.6755546104364032,510.0,-731240703.0735761,731240703.0735761,1014000.1349494442,6.167650007407853e-08
0.6755546104364032,515.0,-757109811.8666672,757109811.8666672,1019680.5550540643,6.102924102823875e-08
0.6755546104364032,520.0,-783346614.5408474,783346614.5408474,1025301.4730903996,6.039782474387073e-08
0.6755546104364032,525.0,-809949141.1050632,809949141.1050632,1030864.0788098066,5.978167892584806e-08
0.6755546104364032,530.0,-836915430.7880486,836915430.7880486,1036369.5294032923,5.918025829607983e-08
0.6755546104364032,535.0,-864243532.425047,864243532.425047,1041818.9505721367,5.859304302794691e-08
0.6755546104364032,540.0,-891931504.8118023,891931504.8118023,1047213.4375600159,5.801953728786018e-08
0.6755546104364032,545.0,-919977417.0278956,919977417.0278956,1052554.0561483328,5.7459267875514266e-08
0.6755546104364032,550.0,-948379348.7314048,948379348.7314048,1057841.8436160546,5.691178295515683e-08
0.6755546104364032,555.0,-977135390.4268156,977135390.4268156,1063077.809664098,5.637665087086046e-08
0.6755546104364032,560.0,-1006243643.7077715,1006243643.7077715,1068262.9373075117,5.585345903940971e-08
0.6755546104364032,565.0,-1035702221.4764246,1035702221.4764246,1073398.1837346684,5.5341812914945044e-08
0.6755546104364032,570.0,-1065509248.1407956,1065509248.1407956,1078484.481136025,5.484133502001925e-08
0.6755546104364032,575.0,-1095662859.791646,1095662859.791646,1083522.7375025884,5.435166403816106e-08
0.6755546104364032,580.0,-1126161204.3601036,1126161204.3601036,1088513.8373960692,5.387245396345735e-08
0.6755546104364032,585.0,-1157002441.7573626,1157002441.7573626,1093458.642691093,5.340337330302723e-08
0.6755546104364032,590.0,-1188184743.9975777,1188184743.9975777,1098357.9932908856,5.294410432860551e-08
0.6755546104364032,595.0,-1219706295.3050883,1219706295.3050883,1103212.707817041,5.2494342373751974e-08
0.6755546104364032,600.0,-1251565292.2068992,1251565292.2068992,1108023.584275295,5.205379517348957e-08
0.6755546104364032,605.0,-1283759943.6115685,1283759943.6115685,1112791.40069634,5.162218224341504e-08
0.6755546104364032,610.0,-1316288470.8751452,1316288470.8751452,1117516.915755158,5.119923429557617e-08
0.6755546104364032,615.0,-1349149107.8552113,1349149107.8552113,1122200.869367634,5.0784692688600565e-08
0.6755546104364032,620.0,-1382340100.9538085,1382340100.9538085,1126843.9832654325,5.037830890976394e-08
0.6755546104364032,625.0,-1415859709.1497617,1415859709.1497617,1131446.961552146,4.997984408687056e-08
0.6755546104364032,630.0,-1449706204.0214236,1449706204.0214236,1136010.4912384101,4.958906852795729e-08
0.6755546104364032,635.0,-1483877869.7603106,1483877869.7603106,1140535.24275837,4.920576128700157e-08
0.6755546104364032,640.0,-1518373003.176157,1518373003.176157,1145021.8704692062,4.88297097539442e-08
0.6755546104364032,645.0,-1553189913.6942215,1553189913.6942215,1149471.0131318092,4.846070926744993e-08
0.6755546104364032,650.0,-1588326923.3451657,1588326923.3451657,1153883.2943754653,4.8098562748960996e-08
0.6755546104364032,655.0,-1623782366.7480962,1623782366.7480962,1158259.3231463826,4.774308035669137e-08
0.6755546104364032,660.0,-1659554591.0872488,1659554591.0872488,1162599.6941405472,4.7394079158310236e-08
0.6755546104364032,665.0,-1695641956.082791,1695641956.082791,1166904.9882215464,4.705138282115077e-08
0.6755546104364032,670.0,-1732042833.955994,1732042833.955994,1171175.7728249195,4.6714821318867165e-08
0.6755546104364032,675.0,-1768755609.3895242,1768755609.3895242,1175412.6023471297,4.638423065352466e-08
0.6755546104364032,680.0,-1805778679.4827433,1805778679.4827433,1179616.0185231264,4.60594525921986e-08
0.6755546104364032,685.0,-1843110453.7028708,1843110453.7028708,1183786.550789371,4.5740334417197355e-08
0.6755546104364032,690.0,-1880749353.8318746,1880749353.8318746,1187924.7166361152,4.542672868910789e-08
0.6755546104364032,695.0,-1918693813.9097943,1918693813.9097943,1192031.0219465892,4.51184930218956e-08
0.6755546104364032,700.0,-1956942280.1744432,1956942280.1744432,1196105.96132588,4.4815489869359626e-08
0.6755546104364032,705.0,-1995493210.99804,1995493210.99804,1200150.0184180203,4.4517586322276206e-08
0.6755546104364032,710.0,-2034345076.820849,2034345076.820849,1204163.6662130454,4.422465391561722e-08
0.6755546104364032,715.0,-2073496360.082171,2073496360.082171,1208147.3673434313,4.393656844526469e-08
0.6755546104364032,720.0,-2112945555.1487675,2112945555.1487675,1212101.5743714825,4.365320979368464e-08
0.6755546104364032,725.0,-2152691168.2411084,2152691168.2411084,1216026.7300667672,4.337446176405216e-08
0.6755546104364032,730.0,-2192731717.3575506,2192731717.3575506,1219923.267674445,4.310021192235597e-08
0.6755546104364032,735.0,-2233065732.1966205,2233065732.1966205,1223791.6111751439,4.283035144704134e-08
0.6755546104364032,740.0,-2273691754.0775814,2273691754.0775814,1227632.1755363988,4.256477498577468e-08
0.6755546104364032,745.0,-2314608335.859499,2314608335.859499,1231445.3669558004,4.2303380518941015e-08
0.6755546104364032,750.0,-2355814041.858877,2355814041.858877,1235231.5830966786,4.2046069229509914e-08
0.6755546104364032,755.0,-2397307447.7661567,2397307447.7661567,1238991.2133155502,4.1792745378924607e-08
0.6755546104364032,760.0,-2439087140.56092,2439087140.56092,1242724.6388836019,4.154331618869835e-08
0.6755546104364032,765.0,-2481151718.4263425,2481151718.4263425,1246432.2331997291,4.1297691727407054e-08
0.6755546104364032,770.0,-2523499790.662607,2523499790.662607,1250114.3619980114,4.105578480280225e-08
0.6755546104364032,775.0,-2566129977.599719,2566129977.599719,1253771.3835477736,4.081751085877037e-08
0.6755546104364032,780.0,-2609040910.5095716,2609040910.5095716,1257403.6488481162,4.0582787876892104e-08
0.6755546104364032,785.0,-2652231231.5174556,2652231231.5174556,1261011.5018163314,4.0351536282362424e-08
0.6755546104364032,790.0,-2695699593.5132923,2695699593.5132923,1264595.2794697243,4.0123678854046114e-08
0.6755546104364032,795.0,-2739444660.0623016,2739444660.0623016,1268155.3121028275,3.989914063846434e-08
0.6755546104364032,800.0,-2783465105.3154707,2783465105.3154707,1271691.9234587096,3.967784886750971e-08
0.6755546104364032,805.0,-2827759613.9198914,2827759613.9198914,1275205.4308948102,3.9459732879703396e-08
0.6755546104364032,810.0,-2872326880.928759,2872326880.928759,1278696.1455445606,3.92447240448223e-08
0.6755546104364032,815.0,-2917165611.711576,2917165611.711576,1282164.3724730029,3.903275569172299e-08
0.6755546104364032,820.0,-2962274521.864078,2962274521.864078,1285610.4108288323,3.882376303921337e-08
0.6755546104364032,825.0,-3007652337.118418,3007652337.118418,1289034.5539909885,3.86176831298169e-08
0.6755546104364032,830.0,-3053297793.253307,3053297793.253307,1292437.0897115679,3.8414454766294615e-08
0.6755546104364032,835.0,-3099209636.004435,3099209636.004435,1295818.3002539119,3.8214018450788426e-08
0.6755546104364032,840.0,-3145386620.975005,3145386620.975005,1299178.4625269931,3.801631632646374e-08
0.6755546104364032,845.0,-3191827513.546498,3191827513.546498,1302517.8482159341,3.782129212153154e-08
0.6755546104364032,850.0,-3238531088.789826,3238531088.789826,1305836.7239082293,3.762889109553681e-08
0.6755546104364032,855.0,-3285496131.3767123,3285496131.3767123,1309135.3512167672,3.743905998780955e-08
0.6755546104364032,860.0,-3332721435.4914455,3332721435.4914455,1312413.9868991382,3.7251746967976474e-08
0.6755546104364032,865.0,-3380205804.743081,3380205804.743081,1315672.882973331,3.706690158843758e-08
0.6755546104364032,870.0,-3427948052.078036,3427948052.078036,1318912.2868301664,3.688447473871883e-08
0.6755546104364032,875.0,-3475946999.6930575,3475946999.6930575,1322132.4413428754,3.670441860161555e-08
0.6755546104364032,880.0,-3524201478.948781,3524201478.948781,1325333.5849730447,3.6526686611043354e-08
0.6755546104364032,885.0,-3572710330.2837276,3572710330.2837276,1328515.9518738375,3.635123341152186e-08
0.6755546104364032,890.0,-3621472403.1288357,3621472403.1288357,1331679.771990236,3.6178014819216954e-08
0.6755546104364032,895.0,-3670486555.822508,3670486555.822508,1334825.2711565178,3.600698778447308e-08
0.6755546104364032,900.0,-3719751655.526233,3719751655.526233,1337952.6711910346,3.583811035576909e-08
0.6755546104364032,905.0,-3769266578.1408563,3769266578.1408563,1341062.1899880674,3.567134164503476e-08
0.6755546104364032,910.0,-3819030208.223214,3819030208.223214,1344154.04160784,3.550664179427101e-08
0.6755546104364032,915.0,-3869041438.903869,3869041438.903869,1347228.4363624975,3.5343971943411224e-08
0.6755546104364032,920.0,-3919299171.8046255,3919299171.8046255,1350285.580902475,3.51832941993816e-08
0.6755546104364032,925.0,-3969802316.9576817,3969802316.9576817,1353325.6782971483,3.5024571606293164e-08
0.6755546104364032,930.0,-4020549792.7244945,4020549792.7244945,1356348.9281163467,3.486776811673381e-08
0.6755546104364032,935.0,-4071540525.716102,4071540525.716102,1359355.526507073,3.471284856409914e-08
0.6755546104364032,940.0,-4122773450.7134514,4122773450.7134514,1362345.6662701839,3.4559778635930494e-08
0.6755546104364032,945.0,-4174247510.5886674,4174247510.5886674,1365319.5369341923,3.440852484821041e-08
0.6755546104364032,950.0,-4225961656.227133,4225961656.227133,1368277.3248266282,3.425905452057664e-08
0.6787205651237221,280.0,28925893.65494238,0.0,696246.7429849659,
0.6787205651237221,285.0,21552999.00937706,0.0,706618.0556957851,
0.6787205651237221,290.0,13726715.908312421,0.0,716808.9942783164,
0.6787205651237221,295.0,5447770.937344184,0.0,726824.5633520264,
0.6787205651237221,300.0,-3282971.6607512706,3282971.6607512706,736669.6284031861,1.1258217040835971e-07
0.6787205651237221,305.0,-12464521.237821743,12464521.237821743,746348.9152966772,1.100688658668088e-07
0.6787205651237221,310.0,-22095771.13943923,22095771.13943923,755867.0106655284,1.076737123637991e-07
0.6787205651237221,315.0,-32175508.324335337,32175508.324335337,765228.3630194445,1.0538867116637388e-07
0.6787205651237221,320.0,-42702422.26903977,42702422.26903977,774437.2844383408,1.0320641111760166e-07
0.6787205651237221,325.0,-53675113.215757504,53675113.215757504,783497.9527374794,1.0112023275801343e-07
0.6787205651237221,330.0,-65092099.815704964,65092099.815704964,792414.4140068339,9.912400198680687e-08
0.6787205651237221,335.0,-76951826.21513394,76951826.21513394,801190.5854440386,9.72120918943205e-08
0.6787205651237221,340.0,-89252668.62693919,89252668.62693919,809830.2584119592,9.537933161676222e-08
0.6787205651237221,345.0,-101992941.42693926,101992941.42693926,818337.1016625043,9.362096124491584e-08
0.6787205651237221,350.0,-115170902.81055947,115170902.81055947,826714.6646787009,9.193259196800339e-08
0.6787205651237221,355.0,-128784760.04265164,128784760.04265164,834966.3810936037,9.031017075789121e-08
0.6787205651237221,360.0,-142832674.3304909,142832674.3304909,843095.5721530102,8.874994900216271e-08
0.6787205651237221,365.0,-157312765.34758237,157312765.34758237,851105.4501927651,8.724845458093164e-08
0.6787205651237221,370.0,-172223115.4337084,172223115.4337084,858999.1221079581,8.580246695473988e-08
0.6787205651237221,375.0,-187561773.49466336,187561773.49466336,866779.592794759,8.440899489185358e-08
0.6787205651237221,380.0,-203326758.62330303,203326758.62330303,874449.7685493139,8.306525651476118e-08
0.6787205651237221,385.0,-219516063.46188545,219516063.46188545,882012.4604111975,8.176866138928182e-08
0.6787205651237221,390.0,-236127657.32415843,236127657.32415843,889470.3874412929,8.051679441673317e-08
0.6787205651237221,395.0,-253159489.094263,253159489.094263,896826.1799263551,7.930740132116565e-08
0.6787205651237221,400.0,-270609489.9182346,270609489.9182346,904082.38250431,7.813837555062791e-08
0.6787205651237221,405.0,-288475575.7027238,288475575.7027238,911241.4572057602,7.700774643451769e-08
0.6787205651237221,410.0,-306755649.43446577,306755649.43446577,918305.7864086276,7.591366845890816e-08
0.6787205651237221,415.0,-325447603.33303666,325447603.33303666,925277.6757037214,7.48544115388097e-08
0.6787205651237221,420.0,-344549320.84852105,344549320.84852105,932159.3566702496,7.382835218106909e-08
0.6787205651237221,425.0,-364058678.51485765,364058678.51485765,938952.9895608228,7.283396544435501e-08
0.6787205651237221,430.0,-383973547.66886324,383973547.66886324,945660.6658960604,7.186981761373287e-08
0.6787205651237221,435.0,-404291796.0442086,404291796.0442086,952284.4109696089,7.093455951694261e-08
0.6787205651237221,440.0,-425011289.248926,425011289.248926,958826.1862651972,7.00269204178616e-08
0.6787205651237221,445.0,-446129892.1344989,446129892.1344989,965287.891785727,6.91457024299251e-08
0.6787205651237221,450.0,-467645470.0638592,467645470.0638592,971671.3682987965,6.828977539868792e-08
0.6787205651237221,455.0,-489555890.08529496,489555890.08529496,977978.3994974623,6.745807220827255e-08
0.6787205651237221,460.0,-511859022.0185841,511859022.0185841,984210.7140810462,6.664958447139472e-08
0.6787205651237221,465.0,-534552739.4593634,534552739.4593634,990369.9877566908,6.586335856695325e-08
0.6787205651237221,470.0,-557634920.7072523,557634920.7072523,996457.8451646261,6.509849199299161e-08
0.6787205651237221,475.0,-581103449.6228797,581103449.6228797,1002475.8617293644,6.435413000619327e-08
0.6787205651237221,480.0,-604956216.4186373,604956216.4186373,1008425.5654390178,6.362946252204335e-08
0.6787205651237221,485.0,-629191118.3875471,629191118.3875471,1014308.4385562445,6.29237212524287e-08
0.6787205651237221,490.0,-653806060.5745194,653806060.5745194,1020125.9192611108,6.223617705976366e-08
0.6787205651237221,495.0,-678798956.3937252,678798956.3937252,1025879.4032310651,6.156613750883e-08
0.6787205651237221,500.0,-704167728.1958308,704167728.1958308,1031570.245157458,6.091294459933397e-08
0.6787205651237221,505.0,-729910307.7883064,729910307.7883064,1037199.7602039182,6.027597266385881e-08
0.6787205651237221,510.0,-756024636.9120984,756024636.9120984,1042769.2254058187,5.965462641732718e-08
0.6787205651237221,515.0,-782508667.6774126,782508667.6774126,1048279.8810160935,5.904833914543113e-08
0.6787205651237221,520.0,-809360362.9615116,809360362.9615116,1053732.9317965296,5.8456571020630094e-08
0.6787205651237221,525.0,-836577696.770875,836577696.770875,1059129.5482597502,5.7878807535399527e-08
0.6787205651237221,530.0,-864158654.5702802,864158654.5702802,1064470.8678609082,5.731455804332694e-08
0.6787205651237221,535.0,-892101233.5808544,892101233.5808544,1069757.9961435376,5.67633543995274e-08
0.6787205651237221,540.0,-920403443.0492527,920403443.0492527,1074992.0078401854,5.6224749692593633e-08
0.6787205651237221,545.0,-949063304.489904,949063304.489904,1080173.9479293618,5.5698317060989984e-08
0.6787205651237221,550.0,-978078851.9020207,978078851.9020207,1085304.8326521337,5.5183648587426514e-08
0.6787205651237221,555.0,-1007448131.963196,1007448131.963196,1090385.6504880914,5.4680354265292305e-08
0.6787205651237221,560.0,-1037169204.2010181,1037169204.2010181,1095417.363094211,5.4188061031751974e-08
0.6787205651237221,565.0,-1067240141.1443086,1067240141.1443086,1100400.9062064704,5.3706411862549095e-08
0.6787205651237221,570.0,-1097659028.455244,1097659028.455244,1105337.1905071095,5.323506492398954e-08
0.6787205651237221,575.0,-1128423965.043702,1128423965.043702,1110227.1024583576,5.2773692777944494e-08
0.6787205651237221,580.0,-1159533063.1650271,1159533063.1650271,1115071.5051039858,5.23219816360569e-08
0.6787205651237221,585.0,-1190984448.502349,1190984448.502349,1119871.2388400168,5.187963065964466e-08
0.6787205651237221,590.0,-1222776260.2344556,1222776260.2344556,1124627.122156431,5.1446351302079834e-08
0.6787205651237221,595.0,-1254906651.0902638,1254906651.0902638,1129339.9523503613,5.102186669067268e-08
0.6787205651237221,600.0,-1287373787.390796,1287373787.390796,1134010.5062121283,5.060591104532872e-08
0.6787205651237221,605.0,-1320175849.0794795,1320175849.0794795,1138639.5406857613,5.019822913146086e-08
0.6787205651237221,610.0,-1353311029.741643,1353311029.741643,1143227.7935043464,4.9798575744829384e-08
