temperature_k,reduced_qfls,delta_mu_ev,integral_ipc_be,integral_ipc_mb,ln_integral_ipc_be,ln_integral_ipc_mb,mb_relative_error,mb_log_deviation,mb_valid
307.68,-5.0003853564547205,1.2914207278269578,6.0147903150940165e+22,5.994884888060736e+22,52.45109353435451,52.44777863283982,0.003320401876760526,0.003314901514691826,True
307.68,-4.977360308285164,1.292031209601953,6.15536445733764e+22,6.134518770931725e+22,52.47419601696728,52.47080368100938,0.0033980964415158965,0.003392335957897785,True
307.68,-4.954335260115607,1.2926416913769483,6.299235443701831e+22,6.277405030055086e+22,52.49730031375943,52.49382872917894,0.0034776175095003747,0.003471584580495346,True
307.68,-4.93131021194605,1.2932521731519437,6.446481135959673e+22,6.423619420334066e+22,52.52040646748818,52.516853777348494,0.003559008423387855,0.0035526901396849553,True
307.68,-4.908285163776493,1.293862654926939,6.597181260479552e+22,6.57323946116806e+22,52.543514521930476,52.539878825518045,0.0036423135735323964,0.003635696412430889,True
307.68,-4.885260115606936,1.2944731367019344,6.7514174540998316e+22,6.726344477551557e+22,52.56662452190793,52.5629038736876,0.003727578424202349,0.003720648220330247,True
307.68,-4.862235067437379,1.2950836184769297,6.909273311190095e+22,6.883015642130364e+22,52.58973651331231,52.58592892185716,0.0038148495405139204,0.0038075914551498613,True
307.68,-4.8392100192678225,1.295694100251925,7.07083443193237e+22,7.0433360182374235e+22,52.61285054313175,52.60895397002672,0.003904174616083278,0.003896573105031109,True
307.68,-4.816184971098266,1.2963045820269203,7.2361884718568145e+22,7.2073906039310174e+22,52.63596665947756,52.631979018196276,0.003995602501422724,0.003987641281284482,True
307.68,-4.793159922928709,1.2969150638019156,7.4054251926674225e+22,7.3752663770587195e+22,52.659084911611814,52.655004066365834,0.004089183233098481,0.004080845245979958,True
307.68,-4.770134874759152,1.297525545576911,7.57863651439453e+22,7.547052341370989e+22,52.682205349975575,52.67802911453539,0.00418496806367763,0.004176235440183973,True
307.68,-4.747109826589595,1.2981360273519063,7.755916568911956e+22,7.722839573708844e+22,52.70532802621785,52.70105416270495,0.0042830094924821704,0.004273863512899823,True
307.68,-4.724084778420038,1.2987465091269015,7.937361754858014e+22,7.902721272290641e+22,52.72845299322534,52.7240792108745,0.004383361297181754,0.004373782350839406,True
307.68,-4.701059730250481,1.299356990901897,8.123070794000739e+22,8.086792806123558e+22,52.75158030515292,52.74710425904406,0.0044860785662408365,0.0044760461088628745,True
307.68,-4.678034682080924,1.2999674726768922,8.31314478908918e+22,8.275151765565978e+22,52.77471001745492,52.770129307213615,0.004591217732259123,0.004580710241306463,True
307.68,-4.655009633911368,1.3005779544518876,8.5076872832338e+22,8.46789801406759e+22,52.79784218691722,52.79315435538317,0.0046988366062168385,0.0046878315340492804,True
307.68,-4.631984585741812,1.3011884362268828,8.706804320860656e+22,8.665133741114594e+22,52.82097687169019,52.81617940355273,0.004808994412670353,0.0047974681374611805,True
307.68,-4.608959537572255,1.301798918001878,8.910604510285356e+22,8.866963516408187e+22,52.84411413132248,52.83920445172229,0.004921751825911258,0.004909679600189065,True
307.68,-4.585934489402698,1.3024093997768735,9.119199087954387e+22,9.073494345304887e+22,52.867254026795656,52.862229499891846,0.005037171007126862,0.005024526903810056,True
307.68,-4.562909441233141,1.3030198815518688,9.332701984403123e+22,9.28483572554826e+22,52.89039662055987,52.8852545480614,0.005155315642596969,0.0051420724984723165,True
307.68,-4.539884393063584,1.3036303633268642,9.55122989198132e+22,9.501099705322021e+22,52.91354197657029,52.908279596230955,0.005276250982948705,0.00526238033933879,True
307.68,-4.516859344894027,1.3042408451018594,9.774902334398754e+22,9.722400942655317e+22,52.936690160324666,52.93130464440051,0.005400043883512007,0.005385515924153594,True
307.68,-4.49383429672447,1.3048513268768547,1.000384173814544e+23,9.948856766211705e+22,52.95984123890173,52.95432969257007,0.005526762845805111,0.005511546331661066,True
307.68,-4.470809248554914,1.3054618086518501,1.0238173505842757e+23,1.0180587237494006e+23,52.98299528100076,52.97735474073963,0.005656478060191539,0.005640540261133253,True
307.68,-4.447784200385357,1.3060722904268454,1.0478026091583728e+23,1.041771521449808e+23,53.006152356982085,53.000379788909186,0.00578926144973857,0.005772568072899276,True
307.68,-4.4247591522158,1.3066827722018408,1.0723531078322779e+23,1.066036641684921e+23,53.029312538908734,53.02340483707874,0.00592518671532094,0.005907701829990231,True
307.68,-4.401734104046243,1.307293253976836,1.0974823257377406e+23,1.0908669492455667e+23,53.05247590058917,53.0464298852483,0.006064329382010181,0.006046015340871236,True
307.68,-4.378709055876686,1.3079037357518315,1.1232040710106376e+23,1.1162756085714782e+23,53.075642517621176,53.06945493341785,0.006206766846787781,0.006187584203324548,True
307.68,-4.355684007707129,1.3085142175268267,1.149532489183138e+23,1.1422760907307669e+23,53.09881246743692,53.09247998158741,0.006352578427627709,0.006332485849512182,True
307.68,-4.332658959537572,1.309124699301822,1.1764820718071508e+23,1.1688821805619645e+23,53.12198582934926,53.11550502975697,0.006501845413994234,0.006480799592296194,True
307.68,-4.3096339113680155,1.3097351810768174,1.2040676653162294e+23,1.1961079839824157e+23,53.145162684599256,53.138530077926525,0.006654651118799482,0.006632606672731356,True
307.68,-4.286608863198459,1.3103456628518126,1.2323044801333794e+23,1.2239679354669028e+23,53.16834311640499,53.16155512609608,0.006811080931867997,0.006787990308907865,True
307.68,-4.263583815028902,1.3109561446268079,1.2612081000324809e+23,1.2524768057004595e+23,53.191527210011756,53.18458017426564,0.006971222374963171,0.0069470357461156595,True
307.68,-4.240558766859345,1.3115666264018033,1.2907944917613215e+23,1.2816497094094385e+23,53.21471505274354,53.2076052224352,0.007135165158424384,0.007109830308344556,True
307.68,-4.217533718689788,1.3121771081767986,1.3210800149345246e+23,1.3115021133749813e+23,53.23790673405601,53.230630270604756,0.007303001239468809,0.007276463451255211,True
307.68,-4.194508670520231,1.312787589951794,1.3520814322049735e+23,1.3420498446331368e+23,53.26110234559085,53.25365531877431,0.007474824882215181,0.0074470268165427456,True
307.68,-4.171483622350674,1.3133980717267892,1.383815919722651e+23,1.3733090988659821e+23,53.28430198123171,53.276680366943864,0.007650732719491016,0.007621614287842249,True
307.68,-4.1484585741811175,1.3140085535017847,1.4163010778901349e+23,1.4052964489881875e+23,53.30750573716158,53.29970541511342,0.00783082381647704,0.00780032204815484,True
307.68,-4.125433526011561,1.31461903527678,1.4495549424243683e+23,1.438028853933583e+23,53.3307137119219,53.32273046328298,0.008015199736261636,0.007983248638922191,True
307.68,-4.102408477842004,1.3152295170517752,1.4835959957346494e+23,1.4715236676463818e+23,53.353926006473195,53.34575551145254,0.008203964607362835,0.008170495020657143,True
307.68,-4.079383429672447,1.3158399988267706,1.5184431786272082e+23,1.5057986482818303e+23,53.377142724257446,53.368780559622095,0.008397225193292446,0.008362164635350666,True
307.68,-4.05635838150289,1.3164504806017658,1.5541159023470983e+23,1.5408719676211606e+23,53.40036397126226,53.39180560779165,0.008595090964231167,0.008558363470605457,True
307.68,-4.033333333333333,1.3170609623767613,1.5906340609685756e+23,1.5767622207058372e+23,53.423589856086764,53.41483065596121,0.008797674170889724,0.00875920012555298,True
307.68,-4.010308285163776,1.3176714441517565,1.6280180441455537e+23,1.613488435696208e+23,53.446820490009465,53.43785570413076,0.00900508992063287,0.008964785878703196,True
307.68,-3.9872832369942195,1.3182819259267518,1.666288750234187e+23,1.6510700839597796e+23,53.47005598705792,53.46088075230032,0.009217456255950163,0.009175234757599071,True
307.68,-3.9642581888246635,1.3188924077017472,1.7054675998001107e+23,1.689527090394478e+23,53.49329646408048,53.48390580046988,0.009434894235351488,0.0093906636106027,True
307.68,-3.9412331406551058,1.3195028894767424,1.7455765495233678e+23,1.7288798439923593e+23,53.516542040820084,53.506930848639435,0.009657528016783434,0.009611192180649653,True
307.68,-3.91820809248555,1.3201133712517377,1.7866381065145334e+23,1.7691492086493557e+23,53.53979283999011,53.52995589680899,0.009885484943652267,0.009836943181120716,True
307.68,-3.895183044315992,1.3207238530267331,1.8286753430561914e+23,1.8103565342268397e+23,53.5630489873525,53.55298094497855,0.010118895633547176,0.010068042373951869,True
307.68,-3.872157996146436,1.3213343348017283,1.8717119117843397e+23,1.8525236678707893e+23,53.58631061179807,53.57600599314811,0.0103578940697715,0.010304618649961128,True
307.68,-3.8491329479768783,1.3219448165767238,1.9157720613250727e+23,1.895672965594652e+23,53.60957784542922,53.599031041317666,0.010602617695777417,0.01054680411155573,True
307.68,-3.8261078998073224,1.322555298351719,1.96088065240233e+23,1.939827304131945e+23,53.63285082364503,53.62205608948722,0.010853207512617313,0.010794734157812513,True
307.68,-3.8030828516377646,1.3231657801267145,2.0070631744333564e+23,1.9850100930649847e+23,53.656129685228876,53.645081137656774,0.011109808179524228,0.011048547572102052,True
307.68,-3.7800578034682086,1.3237762619017097,2.0543457626289887e+23,2.0312452872360645e+23,53.67941457243858,53.66810618582633,0.011372568117737014,0.011308386612249421,True
307.68,-3.757032755298651,1.324386743676705,2.1027552156168365e+23,2.0785573994477692e+23,53.702705631099334,53.69113123399589,0.011641639617696375,0.011574397103444767,True
307.68,-3.734007707129095,1.3249972254517004,2.152319013605953e+23,2.126971513459055e+23,53.72600301069926,53.71415628216545,0.011917178949743423,0.011846728533811302,True
307.68,-3.710982658959537,1.3256077072266956,2.2030653371126034e+23,2.1765132972840917e+23,53.74930686448795,53.737181330335005,0.012199346478445117,0.012125534152943374,True
307.68,-3.687957610789981,1.326218189001691,2.2550230862673573e+23,2.2272090168008048e+23,53.772617349577864,53.76020637850456,0.012488306780701341,0.012410971073300914,True
307.68,-3.6649325626204234,1.3268286707766863,2.308221900724833e+23,2.2790855496764492e+23,53.79593462704889,53.78323142667412,0.012784228767770633,0.0127032003747658,True
307.68,-3.6419075144508675,1.3274391525516815,2.362692180198101e+23,2.332170399617483e+23,53.819258862055996,53.80625647484367,0.013087285811372862,0.013002387212324606,True
307.68,-3.6188824662813097,1.328049634326677,2.4184651056409596e+23,2.386491710951408e+23,53.8425902239402,53.82928152301323,0.013397655874029857,0.013308700926970118,True
307.68,-3.5958574181117537,1.3286601161016722,2.4755726611020804e+23,2.4420782835481946e+23,53.86592888634296,53.85230657118279,0.013715521643810957,0.013622315160169762,True
307.68,-3.572832369942196,1.3292705978766677,2.5340476562763167e+23,2.498959588089319e+23,53.88927502732403,53.875331619352345,0.014041070673666,0.013943407971687805,True
307.68,-3.54980732177264,1.329881079651663,2.5939237497793394e+23,2.5571657816923904e+23,53.91262882948307,53.8983566675219,0.014374495525519615,0.014272161961166319,True
307.68,-3.5267822736030823,1.3304915614266581,2.655235473173228e+23,2.6167277238997675e+23,53.93599048008491,53.92138171569146,0.014715993919333537,0.014608764393450713,True
307.68,-3.5037572254335263,1.3311020432016536,2.7180182557715813e+23,2.677676993039525e+23,53.95936017118886,53.94440676386102,0.0150657688873308,0.014953407327844559,True
307.68,-3.4807321772639686,1.3317125249766488,2.7823084502543267e+23,2.7400459029675663e+23,53.982738099782026,53.967431812030576,0.015424028933598732,0.015306287751450043,True
307.68,-3.4577071290944126,1.3323230067516443,2.8481433591234858e+23,2.80386752019963e+23,54.00612446791681,53.990456860200126,0.01579098819929392,0.015667607716686405,True
307.68,-3.434682080924855,1.3329334885266395,2.9155612620328888e+23,2.8691756814424046e+23,54.02951948285294,54.013481908369684,0.016166866633682275,0.016037574483256378,True
307.68,-3.411657032755299,1.3335439703016347,2.9846014440260756e+23,2.9360050115329128e+23,54.05292335720383,54.03650695653924,0.016551890171260464,0.016416400664589048,True
307.68,-3.388631984585741,1.3341544520766302,3.0553042247185214e+23,3.004390941795814e+23,54.07633630908785,54.0595320047088,0.016946290915214712,0.01680430437905045,True
307.68,-3.365606936416185,1.3347649338516254,3.127710988461722e+23,3.074369728828215e+23,54.09975856228438,54.08255705287836,0.017350307327491876,0.017201509406021387,True
307.68,-3.3425818882466274,1.3353754156266209,3.201864215528781e+23,3.1459784737220976e+23,54.12319034639499,54.105582101047915,0.017764184425764107,0.017608245347076945,True
307.68,-3.3195568400770714,1.335985897401616,3.277807514362687e+23,3.219255141734393e+23,54.146631897009904,54.12860714921747,0.018188173987585543,0.01802474779243113,True
307.68,-3.2965317919075137,1.3365963791766113,3.3555856549308356e+23,3.2942385824153025e+23,54.170083455879926,54.15163219738703,0.018622534762055443,0.018451258492895306,True
307.68,-3.2735067437379577,1.3372068609516068,3.435244603231079e+23,3.37096855020537e+23,54.19354527109413,54.17465724555658,0.01906753268931949,0.018888025537549424,True
307.68,-3.2504816955684,1.337817342726602,3.516831556997173e+23,3.4494857255123756e+23,54.217017597263435,54.19768229372614,0.019523441128255214,0.01933530353729651,True
307.68,-3.227456647398844,1.3384278245015975,3.600394982653506e+23,3.529831736279088e+23,54.24050069571035,54.2207073418957,0.01999054109270415,0.019793353814655745,True
307.68,-3.204431599229286,1.3390383062765927,3.6859846535718065e+23,3.612049180053451e+23,54.263994834665176,54.243732390065254,0.020469121496640597,0.02026244459992199,True
307.68,-3.1814065510597302,1.339648788051588,3.773651689684817e+23,3.69618164657275e+23,54.28750028946884,54.26675743823481,0.020959479408675596,0.02074285123402575,True
307.68,-3.1583815028901725,1.3402592698265834,3.863448598515073e+23,3.7822737408739004e+23,54.31101734278273,54.28978248640437,0.02146192031632732,0.02123485637836353,True
307.68,-3.1353564547206165,1.3408697516015786,3.955429317679479e+23,3.87037110694193e+23,54.334546284805754,54.31280753457393,0.021976758400502838,0.02173875023182603,True
307.68,-3.1123314065510606,1.3414802333765738,4.049649258933886e+23,3.960520451909385e+23,54.35808741349889,54.33583258274348,0.022504316820667336,0.0222548307554149,True
307.68,-3.089306358381503,1.3420907151515693,4.1461653538248224e+23,4.052769570819321e+23,54.381641034817676,54.358857630913036,0.023044928011197063,0.022783403904639954,True
307.68,-3.066281310211947,1.3427011969265645,4.2450361010192676e+23,4.147167371965081e+23,54.40520746295281,54.381882679082594,0.02359893398944579,0.023324783870215526,True
307.68,-3.043256262042389,1.34331167870156,4.34632161538705e+23,4.243763902820357e+23,54.42878702057935,54.40490772725215,0.024166686676074134,0.02387929332719807,True
307.68,-3.020231213872833,1.3439221604765552,4.45008367891418e+23,4.34261037657312e+23,54.45238003911478,54.42793277542171,0.024748548228236578,0.024447263693069488,True
307.68,-2.9972061657032754,1.3445326422515507,4.5563857935299654e+23,4.443759199277693e+23,54.475986858986346,54.45095782359127,0.025344891386234192,0.025029035395078836,True
307.68,-2.9741811175337194,1.345143124026546,4.665293235934776e+23,4.5472639976391384e+23,54.499607829908115,54.473982871760825,0.025956099834299584,0.025624958147290045,True
307.68,-2.9511560693641616,1.3457536058015411,4.7768731145204593e+23,4.653179647444924e+23,54.52324331116815,54.49700791993038,0.02658256857618979,0.02623539123776908,True
307.68,-2.9281310211946057,1.3463640875765366,4.891194428480006e+23,4.761562302658702e+23,54.54689367192623,54.52003296809993,0.027224704326334503,0.02686070382629424,True
307.68,-2.905105973025048,1.3469745693515318,5.008328129208809e+23,4.87246942519187e+23,54.57055929152259,54.54305801626949,0.027882925917301016,0.0275012752531012,True
307.68,-2.882080924855492,1.347585051126527,5.128347184105034e+23,4.98595981536845e+23,54.59424055979826,54.56608306443905,0.02855766472439214,0.02815749535920986,True
307.68,-2.859055876685934,1.3481955329015225,5.251326642883225e+23,5.102093643099689e+23,54.61793787742738,54.589108112608606,0.029249365108256153,0.02882976481877364,True
307.68,-2.836030828516378,1.3488060146765177,5.377343706521046e+23,5.220932479784647e+23,54.64165165626217,54.612133160778164,0.029958484876412506,0.029518495484005314,True
307.68,-2.8130057803468205,1.3494164964515132,5.506477798966523e+23,5.34253933095397e+23,54.66538231969108,54.63515820894772,0.030685495764666726,0.03022411074336162,True
307.68,-2.7899807321772645,1.3500269782265084,5.638810641739844e+23,5.4669786696738454e+23,54.68913030301075,54.65818325711728,0.0314308839394557,0.03094704589346975,True
307.68,-2.7669556840077068,1.3506374600015039,5.774426331572079e+23,5.5943164707281724e+23,54.71289605381239,54.68120830528684,0.032195150522198235,0.031687748525556,True
307.68,-2.7439306358381508,1.351247941776499,5.913411421230954e+23,5.724620245596745e+23,54.73668003238337,54.70423335345639,0.03297881213682663,0.03244667892698061,True
307.68,-2.720905587668593,1.3518584235514943,6.055855003693171e+23,5.85795907824832e+23,54.76048271212458,54.727258401625946,0.03378240148171674,0.03322431049863184,True
307.68,-2.697880539499037,1.3524689053264898,6.201848799831651e+23,5.994403661767212e+23,54.78430457998448,54.7502834497955,0.034606467927333684,0.034021130188975235,True
307.68,-2.6748554913294793,1.353079387101485,6.351487249796758e+23,6.134026335833175e+23,54.80814613691059,54.77330849796506,0.035451578140974105,0.034837638945525384,True
307.68,-2.6518304431599233,1.3536898688764805,6.504867608280728e+23,6.276901125074096e+23,54.83200789831921,54.79633354613462,0.03631831674008423,0.035674352184592806,True
307.68,-2.6288053949903656,1.3543003506514757,6.662090043866713e+23,6.423103778312188e+23,54.855890394584435,54.81935859430418,0.03720728697572495,0.03653180028025815,True
307.68,-2.6057803468208096,1.354910832426471,6.823257742675526e+23,6.572711808724119e+23,54.8797941715472,54.842383642473735,0.038119111447857845,0.03741052907346898,True
307.68,-2.582755298651252,1.3555213142014664,6.988477016537052e+23,6.725804534936762e+23,54.90371979104566,54.86540869064329,0.03905443285421906,0.038311100402367515,True
307.68,-2.559730250481696,1.3561317959764616,7.157857415926851e+23,6.882463123079945e+23,54.92766783146767,54.88843373881284,0.040013914774695625,0.03923409265483002,True
307.68,-2.536705202312138,1.356742277751457,7.331511847924257e+23,7.042770629818905e+23,54.951638888326784,54.9114587869824,0.04099824249320716,0.04018010134438299,True
307.68,-2.513680154142582,1.3573527595264523,7.50955669946397e+23,7.206812046388867e+23,54.975633574862776,54.93448383515196,0.042008123859258895,0.04114973971081781,True
307.68,-2.4906551059730244,1.3579632413014475,7.69211196617132e+23,7.374674343655475e+23,54.999652522668164,54.957508883321516,0.043044290191463164,0.04214363934664789,True
307.68,-2.4676300578034684,1.358573723076443,7.879301387089393e+23,7.546446518224578e+23,55.02369638234188,54.980533931491074,0.04410749722547891,0.04316245085080794,True
307.68,-2.4446050096339107,1.3591842048514382,8.071252585627312e+23,7.722219639626224e+23,55.04776582417183,55.00355897966063,0.045198526109001325,0.04420684451120138,True
307.68,-2.4215799614643547,1.3597946866264337,8.26809721707974e+23,7.902086898597463e+23,55.07186153884757,55.02658402783019,0.04631818444659719,0.045277511017381755,True
307.68,-2.398554913294797,1.3604051684014289,8.469971123092024e+23,8.08614365648996e+23,55.09598423820503,55.04960907599975,0.047467307397390135,0.04637516220527971,True
307.68,-2.375529865125241,1.3610156501764241,8.677014493469707e+23,8.274487495828221e+23,55.120134656004886,55.0726341241693,0.048646758828801095,0.04750053183558833,True
307.68,-2.3525048169556833,1.3616261319514196,8.889372035759132e+23,8.467218272045635e+23,55.14431354874649,55.095659172338856,0.04985743252978736,0.04865437640763304,True
307.68,-2.3294797687861273,1.3622366137264148,9.107193153054294e+23,8.66443816642535e+23,55.168521696519335,55.11868422050841,0.05110025348725067,0.04983747601092148,False
307.68,-2.3064547206165695,1.3628470955014103,9.330632130517675e+23,8.86625174027447e+23,55.19275990389427,55.14170926867797,0.0523761792295816,0.051050635216299156,False
307.68,-2.2834296724470136,1.3634575772764055,9.5598483311359e+23,9.072765990359866e+23,55.21702900085657,55.16473431684753,0.05368620124155932,0.05229468400904125,False
307.68,-2.260404624277456,1.364068059051401,9.795006401269102e+23,9.28409040563545e+23,55.2413298437835,55.18775936501709,0.055031346455170826,0.05357047876641019,False
307.68,-2.2373795761079,1.3646785408263962,1.0036276486591624e+24,9.500337025290476e+23,55.265663316468775,55.210784413186644,0.05641267882122958,0.05487890328213041,False
307.68,-2.214354527938342,1.3652890226013914,1.0283834459066172e+24,9.721620498150204e+23,55.29003033119686,55.2338094613562,0.05783130096705014,0.05622086984065788,False
307.68,-2.191329479768786,1.3658995043763869,1.0537862155639212e+24,9.948058143459854e+23,55.31443182986989,55.25683450952575,0.0592883559458397,0.05759732034413645,False
307.68,-2.16830443159923,1.366509986151382,1.0798547629397234e+24,1.0179770013084587e+24,55.33886878519063,55.27985955769531,0.06078502908388894,0.05900922749531645,False
307.68,-2.1452793834296724,1.3671204679263773,1.1066085413977875e+24,1.0416878955158126e+24,55.363342201904686,55.30288460586487,0.06232254993212538,0.06045759603981793,False
307.68,-2.1222543352601164,1.3677309497013728,1.1340676802090162e+24,1.0659510679213848e+24,55.38785311810572,55.325909654034426,0.06390219432910693,0.06194346407129103,False
307.68,-2.0992292870905587,1.368341431476368,1.1622530139063515e+24,1.0907793822833134e+24,55.41240260660758,55.348934702203984,0.0655252865830882,0.06346790440359484,False
307.68,-2.0762042389210027,1.3689519132513635,1.1911861132415094e+24,1.1161860019845806e+24,55.43699177638761,55.37195975037354,0.06719320178140431,0.06503202601406599,False
307.68,-2.053179190751445,1.3695623950263587,1.220889317850361e+24,1.1421843970119415e+24,55.461621774105616,55.3949847985431,0.068907368236091,0.06663697556251691,False
307.68,-2.030154142581889,1.370172876801354,1.2513857707420364e+24,1.1687883510973757e+24,55.48629378570336,55.41800984671265,0.07066927007538193,0.06828393899071017,False
307.68,-2.0071290944123312,1.3707833585763494,1.282699454736145e+24,1.196011969025911e+24,55.511009038089966,55.44103489488221,0.07248044999151348,0.06997414320775874,False
307.68,-1.9841040462427753,1.3713938403513446,1.3148552309824148e+24,1.2238696841136286e+24,55.53576880091875,55.464059943051765,0.07434251215617071,0.07170885786698733,False
307.68,-1.9610789980732175,1.37200432212634,1.3478788797081198e+24,1.2523762658598825e+24,55.56057438846172,55.48708499122132,0.0762571253158213,0.07348939724039383,False
307.68,-1.9380539499036615,1.3726148039013353,1.3817971433505514e+24,1.281546827777719e+24,55.585427161588214,55.51011003939088,0.07822602608027407,0.07531712219733322,False
307.68,-1.9150289017341038,1.3732252856763307,1.4166377722450566e+24,1.3113968354067225e+24,55.610328529854996,55.53313508756044,0.08025102241892634,0.07719344229455771,False
307.68,-1.8920038535645478,1.373835767451326,1.4524295730534314e+24,1.3419421145124562e+24,55.635279953715305,55.556160135729996,0.08233399738044334,0.07911981798530832,False
307.68,-1.86897880539499,1.3744462492263212,1.4892024601334437e+24,1.3731988594769299e+24,55.660282946855396,55.579185183899554,0.08447691305300187,0.08109776295584226,False
307.68,-1.845953757225434,1.3750567310013166,1.5269875100674718e+24,1.4051836418844527e+24,55.685339078667525,55.602210232069105,0.08668181478377535,0.08312884659842013,False
307.68,-1.8229287090558763,1.3756672127763119,1.5658170195875648e+24,1.437913419307519e+24,55.71044997686919,55.62523528023866,0.08895083567802198,0.08521469663052983,False
307.68,-1.7999036608863204,1.376277694551307,1.6057245671551115e+24,1.4714055442972872e+24,55.735617330279375,55.64826032840822,0.09128620140001731,0.0873570018711547,False
307.68,-1.7768786127167626,1.3768881763263026,1.6467450784767497e+24,1.505677773583512e+24,55.76084289176324,55.67128537657778,0.09369023530014498,0.08955751518546151,False
307.68,-1.7538535645472066,1.3774986581012978,1.6889148962636172e+24,1.5407482774887198e+24,55.786128481358,55.694310424747336,0.0961653638947404,0.09181805661066278,False
307.68,-1.730828516377649,1.3781091398762932,1.7322718545696186e+24,1.5766356495617043e+24,55.811475989593596,55.71733547291689,0.0987141227278352,0.09414051667670265,False
307.68,-1.707803468208093,1.3787196216512885,1.7768553580756019e+24,1.6133589164353628e+24,55.836887381023196,55.74036052108645,0.10133916264675702,0.09652685993674481,False
307.68,-1.6847784200385352,1.379330103426284,1.8227064667213624e+24,1.650937547914188e+24,55.86236469797982,55.76338556925601,0.10404325652668645,0.09897912872381198,False
307.68,-1.6617533718689792,1.3799405852012792,1.869867986125832e+24,1.689391467296672e+24,55.887910064576964,55.78641061742556,0.1068293064827388,0.10149944715140435,False
307.68,-1.6387283236994215,1.3805510669762744,1.9183845642790027e+24,1.7287410619381919e+24,55.9135256909727,55.80943566559512,0.10970035161205138,0.10409002537758028,False
307.68,-1.6157032755298655,1.3811615487512698,1.9683027950367078e+24,1.7690071940598756e+24,55.939213877918654,55.832460713764675,0.11265957631265944,0.10675316415397873,False
307.68,-1.5926782273603077,1.381772030526265,2.0196713290029505e+24,1.8102112118092825e+24,55.96497702161738,55.85548576193423,0.11571031923082353,0.10949125968314632,False
307.68,-1.5696531791907518,1.3823825123012603,2.0725409924437073e+24,1.8523749605786582e+24,55.99081761891375,55.87851081010379,0.11885608289386074,0.11230680880996147,False
307.68,-1.546628131021194,1.3829929940762558,2.1269649149429476e+24,1.89552079458687e+24,56.01673827284886,55.90153585827335,0.12210054409164162,0.1152024145755135,False
307.68,-1.523603082851638,1.383603475851251,2.1829986665858563e+24,1.9396715887310553e+24,56.04274169860743,55.924560906442906,0.1254475650767184,0.11818079216452304,False
307.68,-1.5005780346820803,1.3842139576262464,2.2407004055380862e+24,1.9848507507143782e+24,56.06883072989331,55.947585954612464,0.12890120566073993,0.12124477528084299,False
307.68,-1.4775529865125243,1.3848244394012417,2.300131036983524e+24,2.031082233456208e+24,56.095008325770856,55.970611002782015,0.13246573629344738,0.1243973229888411,False
307.68,-1.4545279383429666,1.3854349211762371,2.361354384489021e+24,2.0783905477914192e+24,56.121277578014364,55.99363605095157,0.1361456522203155,0.1276415270627922,False
307.68,-1.4315028901734106,1.3860454029512324,2.4244373749834425e+24,2.1268007754654233e+24,56.14764171901188,56.01666109912113,0.1399456888259245,0.1309806198907495,False
307.68,-1.4084778420038528,1.3866558847262276,2.4894502386733024e+24,2.176338582431947e+24,56.17410413027512,56.03968614729069,0.14387083828264857,0.13441798298443075,False
307.68,-1.3854527938342969,1.387266366501223,2.556466725369335e+24,2.2270302324604786e+24,56.200668351612805,56.062711195460246,0.14792636763843414,0.13795715615255943,False
307.68,-1.3624277456647391,1.3878768482762183,2.6255643388714076e+24,2.2789026010607278e+24,56.22733809103118,56.0857362436298,0.15211783849354688,0.14160184740137538,False
307.68,-1.3394026974951831,1.3884873300512135,2.6968245912552093e+24,2.3319831897313524e+24,56.25411723543286,56.10876129179936,0.15645112843454378,0.14535594363349702,False
307.68,-1.3163776493256254,1.389097811826209,2.7703332791279785e+24,2.3863001405406305e+24,56.28100986219351,56.13178633996892,0.1609324544147004,0.14922352222458812,False
307.68,-1.2933526011560694,1.3897082936012042,2.846180784175258e+24,2.4418822510466845e+24,56.30802025170522,56.15481138813847,0.16556839829409298,0.15320886356675345,False
307.68,-1.2703275529865117,1.3903187753761996,2.9244624006127003e+24,2.498758989565297e+24,56.33515290098628,56.17783643630803,0.17036593478007322,0.157316464678253,False
307.68,-1.2473025048169557,1.3909292571511949,3.0052786924909017e+24,2.55696051079328e+24,56.362412538469336,56.200861484477585,0.1753324620404615,0.16155105399175085,False
307.68,-1.224277456647398,1.3915397389261903,3.088735884185742e+24,2.6165176717958107e+24,56.38980414009392,56.22388653264714,0.18047583529823075,0.1659176074467794,False
307.68,-1.201252408477842,1.3921502207011855,3.1749462878487774e+24,2.677462048366081e+24,56.41733294684567,56.2469115808167,0.18580440375850915,0.17042136602896818,False
307.68,-1.178227360308286,1.3927607024761808,3.26402877210347e+24,2.739825951766067e+24,56.445004483902785,56.26993662898626,0.19132705126743765,0.1750678549165272,False
307.68,-1.1552023121387283,1.3933711842511762,3.356109276864207e+24,2.8036424458571776e+24,56.47282458157205,56.292961677155816,0.1970532411589736,0.17986290441623254,False
307.68,-1.1321772639691723,1.3939816660261715,3.4513213798419653e+24,2.8689453646299153e+24,56.50079939822112,56.31598672532537,0.20299306581154597,0.18481267289575243,False
307.68,-1.1091522157996145,1.394592147801167,3.5498069211000045e+24,2.935769330141888e+24,56.528935445442784,56.339011773494924,0.20915730151334455,0.18992367194785942,False
307.68,-1.0861271676300586,1.3952026295761621,3.651716692956294e+24,3.0041497708735645e+24,56.55723961571984,56.36203682166448,0.21555746932498177,0.1952027940553549,False
